field_point,easting,northing,elev_m,date,year,month,day,locality,site,bar,station,transect,tran_length,collector,type,gear
4595,296410.2303,3235958.9,-0.4995672,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4596,296410.6372,3235959.361,-0.5650992,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4597,296411.6139,3235959.932,-0.5818632,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4598,296412.7622,3235960.194,-0.5452872,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4599,296413.4051,3235960.98,-0.530352,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4600,296414.4388,3235961.625,-0.560832,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4601,296415.135,3235961.803,-1.0335768,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,GS,
4602,296417.4554,3235958.134,-1.014984,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,GS,
4603,296417.0146,3235957.672,-0.577596,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4604,296416.3331,3235957.429,-0.5449824,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4605,296415.6514,3235956.661,-0.4748784,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4606,296415.2911,3235956.384,-0.5276088,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4607,296414.3786,3235955.784,-0.5388864,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4608,296413.748,3235955.19,-0.530352,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4609,296413.0512,3235954.864,-0.5507736,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4610,296412.5434,3235954.272,-0.5605272,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4611,296411.6236,3235953.852,-0.5385816,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4612,296411.0068,3235953.657,-0.5492496,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4613,296410.4215,3235952.98,-0.5233416,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4614,296409.7361,3235952.633,-1.0021824,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,GS,
4615,296410.9334,3235950.021,-1.010412,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,GS,
4616,296411.3861,3235950.388,-0.562356,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4617,296412.1186,3235950.889,-0.566928,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4618,296412.6897,3235951.303,-0.5282184,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4619,296413.2771,3235951.759,-0.5788152,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4620,296413.9434,3235952.229,-0.5843016,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4621,296414.7565,3235952.557,-0.583692,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4622,296415.3056,3235952.822,-0.560832,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4623,296415.8491,3235952.716,-0.5535168,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4624,296416.3702,3235953.023,-0.5507736,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4625,296417.0925,3235953.265,-0.5626608,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4626,296417.5879,3235953.122,-0.5544312,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4627,296418.0901,3235953.713,-0.5727192,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4628,296418.6277,3235954.128,-0.5772912,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4629,296419.5396,3235954.479,-0.5971032,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4630,296420.6791,3235954.775,-1.0116312,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,GS,
4631,296429.6714,3235934.767,-0.9854184,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,GS,
4632,296429.5556,3235934.3,-0.5839968,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4633,296428.9594,3235934.027,-0.5779008,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4634,296428.3922,3235933.563,-0.5647944,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4635,296427.537,3235933.087,-0.5797296,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4636,296427.1115,3235932.84,-0.5605272,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4637,296426.4466,3235932.47,-0.4882896,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4638,296426.3377,3235932.275,-0.499872,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4639,296426.0573,3235932.032,-0.5431536,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4640,296425.4075,3235931.798,-0.4904232,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4641,296424.9406,3235931.407,-0.550164,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4642,296424.4402,3235931.133,-0.5062728,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4643,296424.1508,3235930.298,-0.5413248,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4644,296423.5032,3235930.207,-0.5062728,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4645,296423.1897,3235929.878,-0.5647944,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4646,296422.4221,3235929.509,-0.5251704,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4647,296422.0972,3235929.081,-0.5321808,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4648,296421.297,3235928.438,-1.0030968,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,GS,
4649,296423.6501,3235926.311,-0.9451848,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,GS,
4650,296424.0035,3235926.538,-0.5797296,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4651,296424.4883,3235926.622,-0.58674,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4652,296424.7338,3235926.964,-0.5785104,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4653,296425.2772,3235927.276,-0.5861304,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4654,296425.7542,3235927.913,-0.5849112,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4655,296426.4777,3235928.32,-0.5754624,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4656,296426.9917,3235928.833,-0.5672328,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4657,296427.4937,3235929.295,-0.566928,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4658,296428.089,3235929.143,-0.5148072,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4659,296428.5803,3235929.528,-0.5522976,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4660,296428.6142,3235930.004,-0.5839968,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4661,296428.7765,3235930.415,-0.5352288,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4662,296429.4,3235930.5,-0.5614416,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4663,296429.6004,3235930.982,-0.551688,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4664,296430.138,3235931.184,-0.5824728,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4665,296430.0319,3235931.829,-0.5535168,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4666,296430.333,3235931.997,-0.4572,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4667,296430.9498,3235932.081,-0.5903976,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4668,296431.2269,3235932.374,-0.963168,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,GS,
4669,296437.2754,3235920.925,-0.9360408,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,GS,
4670,296436.8413,3235920.676,-0.5504688,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4671,296436.1061,3235920.601,-0.5154168,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4672,296435.6544,3235920.255,-0.5352288,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4673,296435.468,3235919.985,-0.5559552,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4674,296435.1462,3235919.644,-0.5251704,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4675,296434.8356,3235919.213,-0.5050536,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4676,296434.3132,3235918.898,-0.5797296,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4677,296433.5742,3235918.457,-0.545592,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4678,296433.0254,3235918.333,-0.4642104,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4679,296433.0899,3235917.75,-0.5398008,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4680,296432.5852,3235917.333,-0.4562856,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4681,296431.9283,3235916.865,-0.5693664,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4682,296431.1614,3235916.372,-0.5751576,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4683,296430.5299,3235916.05,-0.5544312,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4684,296430.2182,3235915.824,-0.5605272,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4685,296429.7869,3235915.678,-0.54102,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4686,296429.6458,3235915.29,-0.979932,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,GS,
4687,296435.0869,3235905.216,-0.9500616,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,GS,
4688,296435.5395,3235905.532,-0.7461504,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4689,296436.366,3235905.974,-0.5535168,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4690,296436.6986,3235906.415,-0.5614416,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4691,296437.3639,3235906.646,-0.5358384,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4692,296437.6565,3235907.105,-0.5739384,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4693,296438.0689,3235907.428,-0.5388864,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4694,296438.6297,3235908.061,-0.5711952,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4695,296439.0097,3235908.55,-0.44958,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4696,296439.5209,3235908.98,-0.5788152,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4697,296439.7946,3235909.292,-0.477012,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4698,296440.0961,3235909.979,-0.4840224,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4699,296440.6816,3235910.188,-0.4611624,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4700,296440.9697,3235910.261,-0.5495544,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4701,296441.3952,3235910.398,-0.5419344,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4702,296441.8431,3235910.665,-0.6056376,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4703,296442.8342,3235910.938,-0.9960864,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,GS,
4704,296445.6936,3235904.81,-0.950976,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,GS,
4705,296445.4378,3235904.269,-0.4608576,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4706,296444.7385,3235904.332,-0.5715,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4707,296444.301,3235904.247,-0.486156,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4708,296443.8283,3235903.967,-0.5849112,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4709,296443.1601,3235903.612,-0.5903976,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4710,296442.5562,3235903.422,-0.5769864,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4711,296441.8586,3235903.046,-0.5574792,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4712,296441.2294,3235902.689,-0.5337048,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4713,296440.4927,3235902.298,-0.5614416,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4714,296439.7473,3235902.038,-0.5782056,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4715,296438.9877,3235901.615,-0.5513832,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4716,296438.3911,3235901.132,-0.5504688,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4717,296437.7977,3235900.898,-0.5779008,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4718,296437.2024,3235900.617,-0.8887968,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,GS,
4719,296449.7163,3235878.147,-0.9582912,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,GS,
4720,296450.1121,3235878.262,-0.591312,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4721,296450.6874,3235878.565,-0.5510784,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4722,296451.409,3235878.973,-0.588264,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4723,296451.9479,3235878.855,-0.4931664,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4724,296452.3658,3235879.68,-0.5843016,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4725,296452.9747,3235880.02,-0.5678424,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4726,296453.6334,3235880.59,-0.5702808,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4727,296454.3865,3235880.973,-0.5690616,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4728,296454.5943,3235881.243,-0.5824728,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4729,296455.1325,3235881.622,-0.4895088,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4730,296455.3943,3235881.724,-0.51054,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4731,296455.6627,3235882.136,-0.5727192,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4732,296456.0784,3235882.097,-0.522732,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4733,296456.4803,3235882.611,-0.5248656,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4734,296457.0201,3235882.931,-0.5724144,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4735,296457.5591,3235883.337,-0.9314688,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,GS,
4736,296460.9394,3235876.955,-0.8973312,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,GS,
4737,296460.7035,3235876.522,-0.5815584,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4738,296460.2558,3235876.22,-0.5087112,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4739,296459.6761,3235876.152,-0.4550664,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4740,296459.2504,3235875.78,-0.536448,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4741,296458.8104,3235875.473,-0.5352288,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4742,296458.285,3235875.06,-0.5071872,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4743,296457.9767,3235875.117,-0.4812792,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4744,296457.543,3235874.795,-0.5568696,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4745,296456.7049,3235874.602,-0.5678424,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4746,296456.321,3235874.376,-0.58674,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4747,296455.8275,3235874.23,-0.5769864,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4748,296455.2573,3235874.239,-0.4334256,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4749,296454.9116,3235873.809,-0.501396,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4750,296454.4674,3235873.942,-0.4828032,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4751,296454.1272,3235873.698,-0.4422648,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4752,296453.8189,3235873.353,-0.4636008,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4753,296453.4243,3235872.941,-0.5416296,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4754,296452.9159,3235872.626,-0.5724144,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4755,296452.5033,3235872.357,-0.9019032,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,GS,
4756,296461.5686,3235855.728,-0.8601456,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,GS,
4757,296462.1164,3235855.845,-0.574548,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4758,296462.6602,3235856.446,-0.5376672,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4759,296463.0919,3235856.603,-0.5715,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4760,296463.4139,3235857.042,-0.5492496,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4761,296464.0557,3235857.098,-0.5327904,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4762,296464.5028,3235857.341,-0.5437632,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4763,296464.8841,3235857.651,-0.4288536,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4764,296465.3363,3235857.422,-0.516636,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4765,296465.8694,3235858.353,-0.576072,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4766,296466.3326,3235858.409,-0.524256,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4767,296466.9245,3235858.682,-0.5861304,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4768,296467.5714,3235858.69,-0.5809488,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4769,296467.917,3235858.645,-0.569976,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4770,296468.2047,3235858.79,-0.5084064,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4771,296468.657,3235858.927,-0.5800344,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4772,296468.8729,3235859.434,-0.5327904,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4773,296469.2642,3235859.783,-0.5279136,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4774,296469.7599,3235859.964,-0.5748528,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4775,296470.4064,3235860.214,-0.5779008,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,ROCK TOP,
4776,296470.9872,3235860.729,-0.89154,10/4/2018,2018,10,4,LC,O,20,LCO20,-999,-999,DANIEL_GORE,GS,
4777,296480.67,3235787.022,-1.0981944,10/9/2018,2018,10,9,LC,O,21,LCO21,-999,-999,DANIEL_GORE,GS,
4778,296481.529,3235787.086,-0.5766816,10/9/2018,2018,10,9,LC,O,21,LCO21,-999,-999,DANIEL_GORE,ROCK TOP,
4779,296482.1591,3235787.244,-0.5785104,10/9/2018,2018,10,9,LC,O,21,LCO21,-999,-999,DANIEL_GORE,ROCK TOP,
4780,296483.0354,3235787.767,-0.5632704,10/9/2018,2018,10,9,LC,O,21,LCO21,-999,-999,DANIEL_GORE,ROCK TOP,
4781,296483.6921,3235788.063,-0.5626608,10/9/2018,2018,10,9,LC,O,21,LCO21,-999,-999,DANIEL_GORE,ROCK TOP,
4782,296484.3832,3235788.573,-0.5650992,10/9/2018,2018,10,9,LC,O,21,LCO21,-999,-999,DANIEL_GORE,ROCK TOP,
4783,296484.9429,3235789.087,-0.5849112,10/9/2018,2018,10,9,LC,O,21,LCO21,-999,-999,DANIEL_GORE,ROCK TOP,
4784,296485.8535,3235789.415,-0.5833872,10/9/2018,2018,10,9,LC,O,21,LCO21,-999,-999,DANIEL_GORE,ROCK TOP,
4785,296486.7222,3235789.771,-0.5687568,10/9/2018,2018,10,9,LC,O,21,LCO21,-999,-999,DANIEL_GORE,ROCK TOP,
4786,296487.4494,3235790.186,-0.5894832,10/9/2018,2018,10,9,LC,O,21,LCO21,-999,-999,DANIEL_GORE,ROCK TOP,
4787,296488.3223,3235790.462,-0.5687568,10/9/2018,2018,10,9,LC,O,21,LCO21,-999,-999,DANIEL_GORE,ROCK TOP,
