FID,Id,ORIG_FID,LENGTH,START_X,START_Y,MID_X,MID_Y,END_X,END_Y
287,0,196,149.5477829,298053.1987,3235341.733,298127.9726,3235341.733,298202.7465,3235341.733
288,0,196,20.35926501,298460.5846,3235341.733,298470.7642,3235341.733,298480.9438,3235341.733
289,0,197,151.3107811,298052.4844,3235343.733,298128.1398,3235343.733,298203.7952,3235343.733
290,0,197,21.57078217,298461.4683,3235343.733,298472.2537,3235343.733,298483.0391,3235343.733
291,0,198,153.3822097,298051.7701,3235345.733,298128.4612,3235345.733,298205.1523,3235345.733
292,0,198,22.78229934,298462.352,3235345.733,298473.7432,3235345.733,298485.1343,3235345.733
293,0,199,155.4536383,298051.0558,3235347.733,298128.7827,3235347.733,298206.5095,3235347.733
294,0,199,23.9938165,298463.2357,3235347.733,298475.2326,3235347.733,298487.2296,3235347.733
295,0,200,159.0570575,298047.6128,3235349.733,298127.1413,3235349.733,298206.6699,3235349.733
296,0,200,25.01691896,298464.1195,3235349.733,298476.6279,3235349.733,298489.1364,3235349.733
297,0,201,162.566215,298044.1513,3235351.733,298125.4344,3235351.733,298206.7175,3235351.733
298,0,201,25.7121454,298465.0032,3235351.733,298477.8593,3235351.733,298490.7153,3235351.733
299,0,202,176.2370174,298030.5281,3235353.733,298118.6466,3235353.733,298206.7651,3235353.733
300,0,202,26.40737184,298465.8869,3235353.733,298479.0906,3235353.733,298492.2943,3235353.733
301,0,203,175.8872018,298030.1471,3235355.733,298118.0907,3235355.733,298206.0343,3235355.733
302,0,203,27.10259827,298466.7706,3235355.733,298480.3219,3235355.733,298493.8732,3235355.733
303,0,204,87.88680712,298034.2235,3235357.733,298078.1669,3235357.733,298122.1103,3235357.733
304,0,204,78.68865946,298126.0078,3235357.733,298165.3521,3235357.733,298204.6964,3235357.733
305,0,204,27.81552864,298467.9613,3235357.733,298481.8691,3235357.733,298495.7769,3235357.733
306,0,205,78.32280541,298034.2235,3235359.733,298073.3849,3235359.733,298112.5463,3235359.733
307,0,205,9.839975025,298138.1202,3235359.733,298143.0402,3235359.733,298147.9601,3235359.733
308,0,205,30.14748988,298173.0651,3235359.733,298188.1388,3235359.733,298203.2125,3235359.733
309,0,205,28.54052864,298469.3613,3235359.733,298483.6316,3235359.733,298497.9019,3235359.733
310,0,206,70.69248519,298033.7724,3235361.733,298069.1187,3235361.733,298104.4649,3235361.733
311,0,206,21.11624111,298180.6124,3235361.733,298191.1706,3235361.733,298201.7287,3235361.733
312,0,206,29.26552864,298470.7613,3235361.733,298485.3941,3235361.733,298500.0269,3235361.733
313,0,207,43.58825834,298032.3878,3235363.733,298054.182,3235363.733,298075.9761,3235363.733
314,0,207,13.2275603,298184.0527,3235363.733,298190.6665,3235363.733,298197.2802,3235363.733
315,0,207,30.46259302,298472.1613,3235363.733,298487.3926,3235363.733,298502.6239,3235363.733
316,0,208,41.50905441,298031.3466,3235365.733,298052.1011,3235365.733,298072.8556,3235365.733
317,0,208,32.31259302,298473.5613,3235365.733,298489.7176,3235365.733,298505.8739,3235365.733
318,0,209,39.48789039,298031.2725,3235367.733,298051.0164,3235367.733,298070.7604,3235367.733
319,0,209,31.83646843,298474.9613,3235367.733,298490.8796,3235367.733,298506.7978,3235367.733
320,0,210,34.95899754,298031.4608,3235369.733,298048.9403,3235369.733,298066.4198,3235369.733
321,0,210,31.1269138,298476.1254,3235369.733,298491.6889,3235369.733,298507.2523,3235369.733
322,0,211,29.36149927,298033.5942,3235371.733,298048.2749,3235371.733,298062.9557,3235371.733
323,0,211,30.54920119,298477.1577,3235371.733,298492.4323,3235371.733,298507.7069,3235371.733
324,0,212,24.92816594,298035.7275,3235373.733,298048.1916,3235373.733,298060.6557,3235373.733
325,0,212,29.97148859,298478.1899,3235373.733,298493.1757,3235373.733,298508.1614,3235373.733
326,0,213,29.24608299,298479.2222,3235375.733,298493.8452,3235375.733,298508.4683,3235375.733
328,0,214,28.35175596,298480.2545,3235377.733,298494.4303,3235377.733,298508.6062,3235377.733
330,0,215,27.45742893,298481.2867,3235379.733,298495.0154,3235379.733,298508.7442,3235379.733
331,0,215,8.789727017,298542.1293,3235379.733,298546.5242,3235379.733,298550.9191,3235379.733
333,0,216,25.59909051,298483.283,3235381.733,298496.0825,3235381.733,298508.8821,3235381.733
334,0,216,17.15386223,298536.2249,3235381.733,298544.8018,3235381.733,298553.3787,3235381.733
336,0,217,22.73702155,298486.283,3235383.733,298497.6515,3235383.733,298509.02,3235383.733
337,0,217,21.0977774,298532.5418,3235383.733,298543.0907,3235383.733,298553.6396,3235383.733
339,0,218,19.87495258,298489.283,3235385.733,298499.2205,3235385.733,298509.1579,3235385.733
340,0,218,22.29982343,298531.6006,3235385.733,298542.7505,3235385.733,298553.9005,3235385.733
342,0,219,16.01562093,298492.283,3235387.733,298500.2908,3235387.733,298508.2986,3235387.733
343,0,219,23.50186947,298530.6595,3235387.733,298542.4104,3235387.733,298554.1613,3235387.733
345,0,220,11.15113671,298495.8843,3235389.733,298501.4599,3235389.733,298507.0355,3235389.733
346,0,220,24.52281077,298529.8994,3235389.733,298542.1608,3235389.733,298554.4222,3235389.733
348,0,221,5.734132657,298500.0382,3235391.733,298502.9052,3235391.733,298505.7723,3235391.733
349,0,221,24.1031819,298530.4155,3235391.733,298542.4671,3235391.733,298554.5187,3235391.733
351,0,222,0.317128608,298504.192,3235393.733,298504.3506,3235393.733,298504.5091,3235393.733
352,0,222,23.6703862,298530.9316,3235393.733,298542.7668,3235393.733,298554.602,3235393.733
354,0,223,23.2375905,298531.4478,3235395.733,298543.0666,3235395.733,298554.6854,3235395.733
356,0,224,22.80479481,298531.9639,3235397.733,298543.3663,3235397.733,298554.7687,3235397.733
358,0,225,22.15617511,298532.48,3235399.733,298543.5581,3235399.733,298554.6362,3235399.733
360,0,226,20.40195083,298532.9962,3235401.733,298543.1971,3235401.733,298553.3981,3235401.733
362,0,227,18.08863864,298534.0714,3235403.733,298543.1157,3235403.733,298552.16,3235403.733
364,0,228,15.75963431,298535.1623,3235405.733,298543.0421,3235405.733,298550.9219,3235405.733
366,0,229,13.43062998,298536.2532,3235407.733,298542.9685,3235407.733,298549.6838,3235407.733
368,0,230,3.79666913,298537.3441,3235409.733,298539.2424,3235409.733,298541.1408,3235409.733
376,0,237,7.193210769,298223.6095,3235423.733,298227.2061,3235423.733,298230.8028,3235423.733
378,0,238,15.01400824,298219.6095,3235425.733,298227.1165,3235425.733,298234.6236,3235425.733
380,0,239,19.15193928,298215.6095,3235427.733,298225.1855,3235427.733,298234.7615,3235427.733
382,0,240,21.64774963,298213.2517,3235429.733,298224.0755,3235429.733,298234.8994,3235429.733
384,0,241,4.900903446,298059.8437,3235431.733,298062.2941,3235431.733,298064.7446,3235431.733
385,0,241,23.91068067,298211.1267,3235431.733,298223.082,3235431.733,298235.0373,3235431.733
387,0,242,12.86165447,298056.5103,3235433.733,298062.9412,3235433.733,298069.372,3235433.733
388,0,242,26.1736117,298209.0017,3235433.733,298222.0885,3235433.733,298235.1753,3235433.733
390,0,243,17.60269748,298054.0117,3235435.733,298062.8131,3235435.733,298071.6144,3235435.733
391,0,243,27.5079942,298207.8052,3235435.733,298221.5592,3235435.733,298235.3132,3235435.733
393,0,244,19.20226458,298054.6546,3235437.733,298064.2557,3235437.733,298073.8569,3235437.733
394,0,244,27.84204286,298207.0052,3235437.733,298220.9262,3235437.733,298234.8473,3235437.733
396,0,245,20.85693827,298055.2974,3235439.733,298065.7259,3235439.733,298076.1544,3235439.733
397,0,245,16.55939746,298101.7363,3235439.733,298110.016,3235439.733,298118.2957,3235439.733
398,0,245,27.92775715,298206.2052,3235439.733,298220.1691,3235439.733,298234.133,3235439.733
400,0,246,23.37032857,298055.6174,3235441.733,298067.3026,3235441.733,298078.9877,3235441.733
401,0,246,22.99098298,298096.6672,3235441.733,298108.1627,3235441.733,298119.6582,3235441.733
402,0,246,28.01347143,298205.4052,3235441.733,298219.4119,3235441.733,298233.4187,3235441.733
404,0,247,28.65404724,298054.9507,3235443.733,298069.2777,3235443.733,298083.6048,3235443.733
405,0,247,29.06826122,298090.5294,3235443.733,298105.0635,3235443.733,298119.5976,3235443.733
406,0,247,28.09918572,298204.6052,3235443.733,298218.6548,3235443.733,298232.7044,3235443.733
408,0,248,65.24257007,298054.2944,3235445.733,298086.9157,3235445.733,298119.537,3235445.733
409,0,248,28.93819563,298203.0519,3235445.733,298217.521,3235445.733,298231.9901,3235445.733
411,0,249,65.12757095,298054.0591,3235447.733,298086.6229,3235447.733,298119.1867,3235447.733
412,0,249,29.93650106,298201.2337,3235447.733,298216.202,3235447.733,298231.1702,3235447.733
414,0,250,64.27953173,298053.8239,3235449.733,298085.9636,3235449.733,298118.1034,3235449.733
415,0,250,30.34727547,298199.4156,3235449.733,298214.5892,3235449.733,298229.7628,3235449.733
417,0,251,63.43149251,298053.5886,3235451.733,298085.3043,3235451.733,298117.0201,3235451.733
418,0,251,30.75804988,298197.5974,3235451.733,298212.9764,3235451.733,298228.3554,3235451.733
420,0,252,61.73533201,298054.5271,3235453.733,298085.3947,3235453.733,298116.2624,3235453.733
421,0,252,31.02896796,298195.919,3235453.733,298211.4335,3235453.733,298226.948,3235453.733
423,0,253,58.56843159,298057.0488,3235455.733,298086.333,3235455.733,298115.6172,3235455.733
424,0,253,31.066005,298194.4746,3235455.733,298210.0076,3235455.733,298225.5406,3235455.733
426,0,254,55.40153117,298059.5705,3235457.733,298087.2713,3235457.733,298114.9721,3235457.733
427,0,254,31.10304203,298193.0302,3235457.733,298208.5817,3235457.733,298224.1332,3235457.733
429,0,255,53.96877206,298060.5142,3235459.733,298087.4986,3235459.733,298114.483,3235459.733
430,0,255,31.35783573,298191.5857,3235459.733,298207.2646,3235459.733,298222.9436,3235459.733
432,0,256,52.73084719,298061.4444,3235461.733,298087.8098,3235461.733,298114.1753,3235461.733
433,0,256,30.99142538,298190.8188,3235461.733,298206.3145,3235461.733,298221.8102,3235461.733
435,0,257,51.49292232,298062.3746,3235463.733,298088.1211,3235463.733,298113.8676,3235463.733
436,0,257,30.45809205,298190.2188,3235463.733,298205.4478,3235463.733,298220.6769,3235463.733
437,0,258,48.73124331,298063.3049,3235465.733,298087.6705,3235465.733,298112.0361,3235465.733
438,0,258,29.92475871,298189.6188,3235465.733,298204.5812,3235465.733,298219.5436,3235465.733
439,0,259,44.27191547,298065.3126,3235467.733,298087.4486,3235467.733,298109.5845,3235467.733
440,0,259,29.39142538,298189.0188,3235467.733,298203.7145,3235467.733,298218.4102,3235467.733
441,0,260,38.44530257,298068.6876,3235469.733,298087.9102,3235469.733,298107.1329,3235469.733
442,0,260,28.85809205,298188.4188,3235469.733,298202.8478,3235469.733,298217.2769,3235469.733
443,0,261,23.2015638,298073.1941,3235471.733,298084.7948,3235471.733,298096.3956,3235471.733
444,0,261,27.96950912,298187.8188,3235471.733,298201.8035,3235471.733,298215.7883,3235471.733
445,0,262,5.02236682,298082.9406,3235473.733,298085.4518,3235473.733,298087.963,3235473.733
446,0,262,25.80964612,298188.4231,3235473.733,298201.3279,3235473.733,298214.2327,3235473.733
447,0,263,23.43590875,298189.2413,3235475.733,298200.9592,3235475.733,298212.6772,3235475.733
448,0,264,21.06217137,298190.0595,3235477.733,298200.5905,3235477.733,298211.1216,3235477.733
449,0,264,1.476835556,298695.628,3235477.733,298696.3664,3235477.733,298697.1049,3235477.733
450,0,265,18.688434,298190.8776,3235479.733,298200.2219,3235479.733,298209.5661,3235479.733
451,0,265,5.876835557,298692.9614,3235479.733,298695.8998,3235479.733,298698.8382,3235479.733
452,0,266,10.37035958,298195.8134,3235481.733,298200.9986,3235481.733,298206.1838,3235481.733
453,0,266,10.27683556,298690.2947,3235481.733,298695.4331,3235481.733,298700.5715,3235481.733
454,0,267,14.17412917,298687.628,3235483.733,298694.7151,3235483.733,298701.8022,3235483.733
455,0,268,15.9461192,298686.1894,3235485.733,298694.1624,3235485.733,298702.1355,3235485.733
456,0,269,17.33827606,298685.1305,3235487.733,298693.7997,3235487.733,298702.4688,3235487.733
457,0,270,18.73043292,298684.0717,3235489.733,298693.4369,3235489.733,298702.8022,3235489.733
458,0,271,19.81698579,298683.3185,3235491.733,298693.227,3235491.733,298703.1355,3235491.733
459,0,272,20.52560894,298683.0426,3235493.733,298693.3054,3235493.733,298703.5682,3235493.733
460,0,273,21.30147101,298682.7668,3235495.733,298693.4175,3235495.733,298704.0682,3235495.733
461,0,274,22.07733307,298682.4909,3235497.733,298693.5296,3235497.733,298704.5682,3235497.733
462,0,275,22.85319514,298682.2151,3235499.733,298693.6416,3235499.733,298705.0682,3235499.733
463,0,276,23.62905721,298681.9392,3235501.733,298693.7537,3235501.733,298705.5682,3235501.733
464,0,277,24.64545927,298680.6582,3235503.733,298692.981,3235503.733,298705.3037,3235503.733
465,0,278,26.08593546,298678.8011,3235505.733,298691.8441,3235505.733,298704.887,3235505.733
467,0,279,27.52641165,298676.9439,3235507.733,298690.7072,3235507.733,298704.4704,3235507.733
469,0,280,27.62847988,298676.4252,3235509.733,298690.2395,3235509.733,298704.0537,3235509.733
471,0,281,27.50214723,298676.1289,3235511.733,298689.88,3235511.733,298703.6311,3235511.733
473,0,282,27.29844352,298675.8326,3235513.733,298689.4818,3235513.733,298703.1311,3235513.733
475,0,283,27.09473982,298675.5363,3235515.733,298689.0837,3235515.733,298702.6311,3235515.733
478,0,284,4.77256666,298049.1223,3235517.733,298051.5086,3235517.733,298053.8949,3235517.733
479,0,284,26.89103612,298675.24,3235517.733,298688.6855,3235517.733,298702.1311,3235517.733
482,0,285,11.15576392,298047.2473,3235519.733,298052.8252,3235519.733,298058.4031,3235519.733
483,0,285,25.08571174,298676.5454,3235519.733,298689.0882,3235519.733,298701.6311,3235519.733
486,0,286,14.58631948,298045.3723,3235521.733,298052.6655,3235521.733,298059.9586,3235521.733
487,0,286,21.06763439,298679.4544,3235521.733,298689.9883,3235521.733,298700.5221,3235521.733
490,0,287,17.50170943,298044.0125,3235523.733,298052.7634,3235523.733,298061.5142,3235523.733
491,0,287,8.954453808,298663.1671,3235523.733,298667.6444,3235523.733,298672.1216,3235523.733
492,0,287,15.0782621,298682.9732,3235523.733,298690.5124,3235523.733,298698.0515,3235523.733
496,0,288,19.36495729,298043.7048,3235525.733,298053.3873,3235525.733,298063.0698,3235525.733
497,0,288,13.60445381,298660.9171,3235525.733,298667.7194,3235525.733,298674.5216,3235525.733
498,0,288,7.774340527,298687.8066,3235525.733,298691.6937,3235525.733,298695.5809,3235525.733
502,0,289,19.32806583,298043.3971,3235527.733,298053.0611,3235527.733,298062.7252,3235527.733
503,0,289,6.952357974,298600.6457,3235527.733,298604.1218,3235527.733,298607.598,3235527.733
504,0,289,18.25445381,298658.6671,3235527.733,298667.7944,3235527.733,298676.9216,3235527.733
505,0,289,0.470418958,298692.6399,3235527.733,298692.8751,3235527.733,298693.1103,3235527.733
510,0,290,19.16909147,298043.0894,3235529.733,298052.674,3235529.733,298062.2585,3235529.733
511,0,290,18.27141097,298595.7555,3235529.733,298604.8912,3235529.733,298614.0269,3235529.733
512,0,290,20.51907262,298657.3757,3235529.733,298667.6353,3235529.733,298677.8948,3235529.733
517,0,291,19.01011711,298042.7817,3235531.733,298052.2868,3235531.733,298061.7918,3235531.733
518,0,291,22.03697874,298592.3709,3235531.733,298603.3894,3235531.733,298614.4079,3235531.733
519,0,291,21.86466085,298656.9051,3235531.733,298667.8375,3235531.733,298678.7698,3235531.733
524,0,292,18.48751847,298042.8377,3235533.733,298052.0814,3235533.733,298061.3252,3235533.733
525,0,292,25.80254651,298588.9863,3235533.733,298601.8876,3235533.733,298614.7888,3235533.733
526,0,292,23.21024909,298656.4346,3235533.733,298668.0397,3235533.733,298679.6448,3235533.733
531,0,293,16.18085181,298044.6777,3235535.733,298052.7681,3235535.733,298060.8585,3235535.733
532,0,293,27.79666095,298587.3731,3235535.733,298601.2715,3235535.733,298615.1698,3235535.733
533,0,293,24.05934284,298655.964,3235535.733,298667.9936,3235535.733,298680.0233,3235535.733
538,0,294,13.87418514,298046.5177,3235537.733,298053.4547,3235537.733,298060.3918,3235537.733
539,0,294,29.23316889,298586.3176,3235537.733,298600.9342,3235537.733,298615.5508,3235537.733
540,0,294,24.7521533,298655.4934,3235537.733,298667.8695,3235537.733,298680.2455,3235537.733
545,0,295,8.92747682,298048.3577,3235539.733,298052.8214,3235539.733,298057.2851,3235539.733
546,0,295,29.28136088,298585.262,3235539.733,298599.9027,3235539.733,298614.5434,3235539.733
547,0,295,25.44496375,298655.0228,3235539.733,298667.7453,3235539.733,298680.4678,3235539.733
552,0,296,3.944619676,298050.1977,3235541.733,298052.17,3235541.733,298054.1423,3235541.733
553,0,296,29.29343817,298584.2065,3235541.733,298598.8532,3235541.733,298613.4999,3235541.733
554,0,296,26.13777421,298654.5522,3235541.733,298667.6211,3235541.733,298680.69,3235541.733
559,0,297,29.30551547,298583.1509,3235543.733,298597.8037,3235543.733,298612.4564,3235543.733
560,0,297,26.30713445,298654.6051,3235543.733,298667.7586,3235543.733,298680.9122,3235543.733
565,0,298,29.31759276,298582.0954,3235545.733,298596.7542,3235545.733,298611.413,3235545.733
566,0,298,26.35006837,298654.7955,3235545.733,298667.9706,3235545.733,298681.1456,3235545.733
567,0,298,4.290540827,298715.1446,3235545.733,298717.2898,3235545.733,298719.4351,3235545.733
572,0,299,29.26540621,298581.0398,3235547.733,298595.6725,3235547.733,298610.3052,3235547.733
573,0,299,26.40959218,298654.986,3235547.733,298668.1908,3235547.733,298681.3956,3235547.733
574,0,299,7.273504404,298714.1123,3235547.733,298717.749,3235547.733,298721.3858,3235547.733
579,0,300,10.42627872,298356.812,3235549.733,298362.0251,3235549.733,298367.2382,3235549.733
580,0,300,28.77828232,298580.3269,3235549.733,298594.7161,3235549.733,298609.1052,3235549.733
581,0,300,26.46911599,298655.1765,3235549.733,298668.4111,3235549.733,298681.6456,3235549.733
582,0,300,8.7268151,298713.08,3235549.733,298717.4434,3235549.733,298721.8069,3235549.733
587,0,301,15.6393721,298354.1989,3235551.733,298362.0185,3235551.733,298369.8382,3235551.733
588,0,301,28.07828232,298579.8269,3235551.733,298593.8661,3235551.733,298607.9052,3235551.733
589,0,301,25.71066733,298656.1849,3235551.733,298669.0403,3235551.733,298681.8956,3235551.733
590,0,301,10.1801258,298712.0478,3235551.733,298717.1378,3235551.733,298722.2279,3235551.733
595,0,302,18.79006168,298352.7252,3235553.733,298362.1202,3235553.733,298371.5152,3235553.733
596,0,302,27.37828232,298579.3269,3235553.733,298593.0161,3235553.733,298606.7052,3235553.733
597,0,302,24.46066733,298657.6849,3235553.733,298669.9153,3235553.733,298682.1456,3235553.733
598,0,302,11.63343649,298711.0155,3235553.733,298716.8322,3235553.733,298722.649,3235553.733
