FID,Id,POINT_X,POINT_Y
1856,0,296248.322400000000000,3236435.632640000000000
1857,0,296250.322400000000000,3236435.632640000000000
1858,0,296252.322400000000000,3236435.632640000000000
1859,0,296254.322400000000000,3236435.632640000000000
1860,0,296244.322400000000000,3236437.632640000000000
1861,0,296246.322400000000000,3236437.632640000000000
1862,0,296248.322400000000000,3236437.632640000000000
1863,0,296250.322400000000000,3236437.632640000000000
1864,0,296252.322400000000000,3236437.632640000000000
1865,0,296244.322400000000000,3236439.632640000000000
1866,0,296246.322400000000000,3236439.632640000000000
1867,0,296248.322400000000000,3236439.632640000000000
1868,0,296250.322400000000000,3236439.632640000000000
1869,0,296252.322400000000000,3236439.632640000000000
1870,0,296242.322400000000000,3236441.632640000000000
1871,0,296244.322400000000000,3236441.632640000000000
1872,0,296246.322400000000000,3236441.632640000000000
1873,0,296248.322400000000000,3236441.632640000000000
1874,0,296250.322400000000000,3236441.632640000000000
1875,0,296242.322400000000000,3236443.632640000000000
1876,0,296244.322400000000000,3236443.632640000000000
1877,0,296246.322400000000000,3236443.632640000000000
1878,0,296248.322400000000000,3236443.632640000000000
1879,0,296250.322400000000000,3236443.632640000000000
1880,0,296240.322400000000000,3236445.632640000000000
1881,0,296242.322400000000000,3236445.632640000000000
1882,0,296244.322400000000000,3236445.632640000000000
1883,0,296246.322400000000000,3236445.632640000000000
1884,0,296248.322400000000000,3236445.632640000000000
1885,0,296240.322400000000000,3236447.632640000000000
1886,0,296242.322400000000000,3236447.632640000000000
1887,0,296244.322400000000000,3236447.632640000000000
1888,0,296246.322400000000000,3236447.632640000000000
1889,0,296248.322400000000000,3236447.632640000000000
1890,0,296238.322400000000000,3236449.632640000000000
1891,0,296240.322400000000000,3236449.632640000000000
1892,0,296242.322400000000000,3236449.632640000000000
1893,0,296244.322400000000000,3236449.632640000000000
1894,0,296246.322400000000000,3236449.632640000000000
1895,0,296236.322400000000000,3236451.632640000000000
1896,0,296238.322400000000000,3236451.632640000000000
1897,0,296240.322400000000000,3236451.632640000000000
1898,0,296242.322400000000000,3236451.632640000000000
1899,0,296244.322400000000000,3236451.632640000000000
1900,0,296246.322400000000000,3236451.632640000000000
1901,0,296236.322400000000000,3236453.632640000000000
1902,0,296238.322400000000000,3236453.632640000000000
1903,0,296240.322400000000000,3236453.632640000000000
1904,0,296242.322400000000000,3236453.632640000000000
1905,0,296244.322400000000000,3236453.632640000000000
1906,0,296234.322400000000000,3236455.632640000000000
1907,0,296236.322400000000000,3236455.632640000000000
1908,0,296238.322400000000000,3236455.632640000000000
1909,0,296240.322400000000000,3236455.632640000000000
1910,0,296242.322400000000000,3236455.632640000000000
1911,0,296244.322400000000000,3236455.632640000000000
1912,0,296234.322400000000000,3236457.632640000000000
1913,0,296236.322400000000000,3236457.632640000000000
1914,0,296238.322400000000000,3236457.632640000000000
1915,0,296240.322400000000000,3236457.632640000000000
1916,0,296242.322400000000000,3236457.632640000000000
1917,0,296232.322400000000000,3236459.632640000000000
1918,0,296234.322400000000000,3236459.632640000000000
1919,0,296236.322400000000000,3236459.632640000000000
1920,0,296238.322400000000000,3236459.632640000000000
1921,0,296240.322400000000000,3236459.632640000000000
1922,0,296232.322400000000000,3236461.632640000000000
1923,0,296234.322400000000000,3236461.632640000000000
1924,0,296236.322400000000000,3236461.632640000000000
1925,0,296238.322400000000000,3236461.632640000000000
1926,0,296240.322400000000000,3236461.632640000000000
1927,0,296230.322400000000000,3236463.632640000000000
1928,0,296232.322400000000000,3236463.632640000000000
1929,0,296234.322400000000000,3236463.632640000000000
1930,0,296236.322400000000000,3236463.632640000000000
1931,0,296238.322400000000000,3236463.632640000000000
1932,0,296230.322400000000000,3236465.632640000000000
1933,0,296232.322400000000000,3236465.632640000000000
1934,0,296234.322400000000000,3236465.632640000000000
1935,0,296236.322400000000000,3236465.632640000000000
1936,0,296238.322400000000000,3236465.632640000000000
1937,0,296228.322400000000000,3236467.632640000000000
1938,0,296230.322400000000000,3236467.632640000000000
1939,0,296232.322400000000000,3236467.632640000000000
1940,0,296234.322400000000000,3236467.632640000000000
1941,0,296236.322400000000000,3236467.632640000000000
1942,0,296228.322400000000000,3236469.632640000000000
1943,0,296230.322400000000000,3236469.632640000000000
1944,0,296232.322400000000000,3236469.632640000000000
1945,0,296234.322400000000000,3236469.632640000000000
1946,0,296236.322400000000000,3236469.632640000000000
1947,0,296226.322400000000000,3236471.632640000000000
1948,0,296228.322400000000000,3236471.632640000000000
1949,0,296230.322400000000000,3236471.632640000000000
1950,0,296232.322400000000000,3236471.632640000000000
1951,0,296234.322400000000000,3236471.632640000000000
1952,0,296224.322400000000000,3236473.632640000000000
1953,0,296226.322400000000000,3236473.632640000000000
1954,0,296228.322400000000000,3236473.632640000000000
1955,0,296230.322400000000000,3236473.632640000000000
1956,0,296232.322400000000000,3236473.632640000000000
1957,0,296234.322400000000000,3236473.632640000000000
1958,0,296224.322400000000000,3236475.632640000000000
1959,0,296226.322400000000000,3236475.632640000000000
1960,0,296228.322400000000000,3236475.632640000000000
1961,0,296230.322400000000000,3236475.632640000000000
1962,0,296232.322400000000000,3236475.632640000000000
1963,0,296222.322400000000000,3236477.632640000000000
1964,0,296224.322400000000000,3236477.632640000000000
1965,0,296226.322400000000000,3236477.632640000000000
1966,0,296228.322400000000000,3236477.632640000000000
1967,0,296230.322400000000000,3236477.632640000000000
1968,0,296232.322400000000000,3236477.632640000000000
1969,0,296222.322400000000000,3236479.632640000000000
1970,0,296224.322400000000000,3236479.632640000000000
1971,0,296226.322400000000000,3236479.632640000000000
1972,0,296228.322400000000000,3236479.632640000000000
1973,0,296230.322400000000000,3236479.632640000000000
1974,0,296220.322400000000000,3236481.632640000000000
1975,0,296222.322400000000000,3236481.632640000000000
1976,0,296224.322400000000000,3236481.632640000000000
1977,0,296226.322400000000000,3236481.632640000000000
1978,0,296228.322400000000000,3236481.632640000000000
1979,0,296220.322400000000000,3236483.632640000000000
1980,0,296222.322400000000000,3236483.632640000000000
1981,0,296224.322400000000000,3236483.632640000000000
1982,0,296226.322400000000000,3236483.632640000000000
1983,0,296228.322400000000000,3236483.632640000000000
1984,0,296218.322400000000000,3236485.632640000000000
1985,0,296220.322400000000000,3236485.632640000000000
1986,0,296222.322400000000000,3236485.632640000000000
1987,0,296224.322400000000000,3236485.632640000000000
1988,0,296226.322400000000000,3236485.632640000000000
1989,0,296218.322400000000000,3236487.632640000000000
1990,0,296220.322400000000000,3236487.632640000000000
1991,0,296222.322400000000000,3236487.632640000000000
1992,0,296224.322400000000000,3236487.632640000000000
1993,0,296226.322400000000000,3236487.632640000000000
1994,0,296216.322400000000000,3236489.632640000000000
1995,0,296218.322400000000000,3236489.632640000000000
1996,0,296220.322400000000000,3236489.632640000000000
1997,0,296222.322400000000000,3236489.632640000000000
1998,0,296224.322400000000000,3236489.632640000000000
1999,0,296216.322400000000000,3236491.632640000000000
2000,0,296218.322400000000000,3236491.632640000000000
2001,0,296220.322400000000000,3236491.632640000000000
2002,0,296222.322400000000000,3236491.632640000000000
2003,0,296224.322400000000000,3236491.632640000000000
2004,0,296214.322400000000000,3236493.632640000000000
2005,0,296216.322400000000000,3236493.632640000000000
2006,0,296218.322400000000000,3236493.632640000000000
2007,0,296220.322400000000000,3236493.632640000000000
2008,0,296222.322400000000000,3236493.632640000000000
2009,0,296212.322400000000000,3236495.632640000000000
2010,0,296214.322400000000000,3236495.632640000000000
2011,0,296216.322400000000000,3236495.632640000000000
2012,0,296218.322400000000000,3236495.632640000000000
2013,0,296220.322400000000000,3236495.632640000000000
2014,0,296222.322400000000000,3236495.632640000000000
2015,0,296212.322400000000000,3236497.632640000000000
2016,0,296214.322400000000000,3236497.632640000000000
2017,0,296216.322400000000000,3236497.632640000000000
2018,0,296218.322400000000000,3236497.632640000000000
2019,0,296220.322400000000000,3236497.632640000000000
2020,0,296210.322400000000000,3236499.632640000000000
2021,0,296212.322400000000000,3236499.632640000000000
2022,0,296214.322400000000000,3236499.632640000000000
2023,0,296216.322400000000000,3236499.632640000000000
2024,0,296218.322400000000000,3236499.632640000000000
2025,0,296220.322400000000000,3236499.632640000000000
2026,0,296210.322400000000000,3236501.632640000000000
2027,0,296212.322400000000000,3236501.632640000000000
2028,0,296214.322400000000000,3236501.632640000000000
2029,0,296216.322400000000000,3236501.632640000000000
2030,0,296218.322400000000000,3236501.632640000000000
2031,0,296208.322400000000000,3236503.632640000000000
2032,0,296210.322400000000000,3236503.632640000000000
2033,0,296212.322400000000000,3236503.632640000000000
2034,0,296214.322400000000000,3236503.632640000000000
2035,0,296216.322400000000000,3236503.632640000000000
2036,0,296208.322400000000000,3236505.632640000000000
2037,0,296210.322400000000000,3236505.632640000000000
2038,0,296212.322400000000000,3236505.632640000000000
2039,0,296214.322400000000000,3236505.632640000000000
2040,0,296216.322400000000000,3236505.632640000000000
2041,0,296206.322400000000000,3236507.632640000000000
2042,0,296208.322400000000000,3236507.632640000000000
2043,0,296210.322400000000000,3236507.632640000000000
2044,0,296212.322400000000000,3236507.632640000000000
2045,0,296214.322400000000000,3236507.632640000000000
2046,0,296206.322400000000000,3236509.632640000000000
2047,0,296208.322400000000000,3236509.632640000000000
2048,0,296210.322400000000000,3236509.632640000000000
2049,0,296212.322400000000000,3236509.632640000000000
2050,0,296214.322400000000000,3236509.632640000000000
2051,0,296204.322400000000000,3236511.632640000000000
2052,0,296206.322400000000000,3236511.632640000000000
2053,0,296208.322400000000000,3236511.632640000000000
2054,0,296210.322400000000000,3236511.632640000000000
2055,0,296212.322400000000000,3236511.632640000000000
2056,0,296204.322400000000000,3236513.632640000000000
2057,0,296206.322400000000000,3236513.632640000000000
2058,0,296208.322400000000000,3236513.632640000000000
2059,0,296210.322400000000000,3236513.632640000000000
2060,0,296212.322400000000000,3236513.632640000000000
2061,0,296202.322400000000000,3236515.632640000000000
2062,0,296204.322400000000000,3236515.632640000000000
2063,0,296206.322400000000000,3236515.632640000000000
2064,0,296208.322400000000000,3236515.632640000000000
2065,0,296210.322400000000000,3236515.632640000000000
2066,0,296200.322400000000000,3236517.632640000000000
2067,0,296202.322400000000000,3236517.632640000000000
2068,0,296204.322400000000000,3236517.632640000000000
2069,0,296206.322400000000000,3236517.632640000000000
2070,0,296208.322400000000000,3236517.632640000000000
2071,0,296210.322400000000000,3236517.632640000000000
2072,0,296200.322400000000000,3236519.632640000000000
2073,0,296202.322400000000000,3236519.632640000000000
2074,0,296204.322400000000000,3236519.632640000000000
2075,0,296206.322400000000000,3236519.632640000000000
2076,0,296208.322400000000000,3236519.632640000000000
2077,0,296198.322400000000000,3236521.632640000000000
2078,0,296200.322400000000000,3236521.632640000000000
2079,0,296202.322400000000000,3236521.632640000000000
2080,0,296204.322400000000000,3236521.632640000000000
2081,0,296206.322400000000000,3236521.632640000000000
2082,0,296208.322400000000000,3236521.632640000000000
2083,0,296198.322400000000000,3236523.632640000000000
2084,0,296200.322400000000000,3236523.632640000000000
2085,0,296202.322400000000000,3236523.632640000000000
2086,0,296204.322400000000000,3236523.632640000000000
2087,0,296206.322400000000000,3236523.632640000000000
2088,0,296196.322400000000000,3236525.632640000000000
2089,0,296198.322400000000000,3236525.632640000000000
2090,0,296200.322400000000000,3236525.632640000000000
2091,0,296202.322400000000000,3236525.632640000000000
2092,0,296204.322400000000000,3236525.632640000000000
2093,0,296196.322400000000000,3236527.632640000000000
2094,0,296198.322400000000000,3236527.632640000000000
2095,0,296200.322400000000000,3236527.632640000000000
2096,0,296202.322400000000000,3236527.632640000000000
2097,0,296204.322400000000000,3236527.632640000000000
2098,0,296194.322400000000000,3236529.632640000000000
2099,0,296196.322400000000000,3236529.632640000000000
2100,0,296198.322400000000000,3236529.632640000000000
2101,0,296200.322400000000000,3236529.632640000000000
2102,0,296202.322400000000000,3236529.632640000000000
2103,0,296194.322400000000000,3236531.632640000000000
2104,0,296196.322400000000000,3236531.632640000000000
2105,0,296198.322400000000000,3236531.632640000000000
2106,0,296200.322400000000000,3236531.632640000000000
2107,0,296202.322400000000000,3236531.632640000000000
