FID,point,elev_ft,transect,element,type,F8,POINT_X,POINT_Y,POINT_Z,POINT_M
2934,3678.000000000000000,-1.577000000000000,20.000000000000000,0.000000000000000,ROCK TOP, ,294919.532639999990000,3238653.963229999900000,-1.577000000000000,1.000000000000000
2935,3679.000000000000000,-1.520000000000000,20.000000000000000,0.000000000000000,ROCK TOP, ,294919.219892000020000,3238652.999009999900000,-1.520000000000000,1.000000000000000
2936,3680.000000000000000,-1.591000000000000,20.000000000000000,0.000000000000000,ROCK TOP, ,294918.605852000010000,3238652.555550000200000,-1.591000000000000,1.000000000000000
2937,3681.000000000000000,-1.323000000000000,20.000000000000000,0.000000000000000,ROCK TOP, ,294918.109102000020000,3238651.997090000200000,-1.323000000000000,1.000000000000000
2938,3682.000000000000000,-1.590000000000000,20.000000000000000,0.000000000000000,ROCK TOP, ,294917.572478000020000,3238651.695319999900000,-1.590000000000000,1.000000000000000
2939,3683.000000000000000,-1.574000000000000,20.000000000000000,0.000000000000000,ROCK TOP, ,294916.958466999990000,3238651.505169999800000,-1.574000000000000,1.000000000000000
2940,3684.000000000000000,-1.578000000000000,20.000000000000000,0.000000000000000,ROCK TOP, ,294916.441983999980000,3238651.277610000200000,-1.578000000000000,1.000000000000000
2941,3685.000000000000000,-1.656000000000000,20.000000000000000,0.000000000000000,ROCK TOP, ,294916.091832000010000,3238651.002299999800000,-1.656000000000000,1.000000000000000
2942,3686.000000000000000,-1.534000000000000,20.000000000000000,0.000000000000000,ROCK TOP, ,294915.602584999990000,3238650.858640000200000,-1.534000000000000,1.000000000000000
2943,3687.000000000000000,-1.491000000000000,20.000000000000000,0.000000000000000,ROCK TOP, ,294915.471108999980000,3238650.490009999800000,-1.491000000000000,1.000000000000000
2944,3688.000000000000000,-2.222000000000000,20.000000000000000,0.000000000000000,GS, ,294915.025482999980000,3238650.242949999900000,-2.222000000000000,1.000000000000000
2945,3689.000000000000000,-2.394000000000000,21.000000000000000,0.000000000000000,GS, ,294920.613513000020000,3238645.925600000200000,-2.394000000000000,1.000000000000000
2946,3690.000000000000000,-1.680000000000000,21.000000000000000,0.000000000000000,ROCK TOP, ,294920.935064000020000,3238646.135619999800000,-1.680000000000000,1.000000000000000
2947,3691.000000000000000,-1.510000000000000,21.000000000000000,0.000000000000000,ROCK TOP, ,294921.235265000020000,3238646.415630000200000,-1.510000000000000,1.000000000000000
2948,3692.000000000000000,-1.501000000000000,21.000000000000000,0.000000000000000,ROCK TOP, ,294921.807847000020000,3238646.858829999800000,-1.501000000000000,1.000000000000000
2949,3693.000000000000000,-1.601000000000000,21.000000000000000,0.000000000000000,ROCK TOP, ,294922.326826000000000,3238647.236039999900000,-1.601000000000000,1.000000000000000
2950,3694.000000000000000,-1.594000000000000,21.000000000000000,0.000000000000000,ROCK TOP, ,294922.783180999980000,3238647.847269999800000,-1.594000000000000,1.000000000000000
2951,3695.000000000000000,-1.717000000000000,21.000000000000000,0.000000000000000,ROCK TOP, ,294923.276114000010000,3238648.387170000000000,-1.717000000000000,1.000000000000000
2952,3696.000000000000000,-1.633000000000000,21.000000000000000,0.000000000000000,ROCK TOP, ,294923.701093000010000,3238648.786520000100000,-1.633000000000000,1.000000000000000
2953,3697.000000000000000,-1.633000000000000,21.000000000000000,0.000000000000000,ROCK TOP, ,294924.219022999980000,3238649.255179999900000,-1.633000000000000,1.000000000000000
2954,3698.000000000000000,-1.684000000000000,21.000000000000000,0.000000000000000,ROCK TOP, ,294924.603096999980000,3238649.504910000100000,-1.684000000000000,1.000000000000000
2955,3699.000000000000000,-1.561000000000000,21.000000000000000,0.000000000000000,ROCK TOP, ,294925.111825000030000,3238649.859639999900000,-1.561000000000000,1.000000000000000
2956,3700.000000000000000,-1.459000000000000,21.000000000000000,0.000000000000000,ROCK TOP, ,294925.449368999980000,3238650.157620000200000,-1.459000000000000,1.000000000000000
2957,3701.000000000000000,-1.476000000000000,21.000000000000000,0.000000000000000,ROCK TOP, ,294926.170434000030000,3238650.676370000000000,-1.476000000000000,1.000000000000000
2958,3702.000000000000000,-1.536000000000000,21.000000000000000,0.000000000000000,ROCK TOP, ,294926.611642999980000,3238651.191720000000000,-1.536000000000000,1.000000000000000
2959,3703.000000000000000,-1.755000000000000,21.000000000000000,0.000000000000000,ROCK TOP, ,294926.887683000010000,3238651.640800000200000,-1.755000000000000,1.000000000000000
2960,3704.000000000000000,-1.804000000000000,21.000000000000000,0.000000000000000,ROCK TOP, ,294927.279654000010000,3238652.065729999900000,-1.804000000000000,1.000000000000000
2961,3705.000000000000000,-2.417000000000000,21.000000000000000,0.000000000000000,GS, ,294927.817251999980000,3238652.374499999900000,-2.417000000000000,1.000000000000000
2962,3706.000000000000000,-2.749000000000000,22.000000000000000,0.000000000000000,GS, ,294934.805630000020000,3238645.735559999900000,-2.749000000000000,1.000000000000000
2963,3707.000000000000000,-1.839000000000000,22.000000000000000,0.000000000000000,ROCK TOP, ,294934.461950000030000,3238645.397100000200000,-1.839000000000000,1.000000000000000
2964,3708.000000000000000,-1.661000000000000,22.000000000000000,0.000000000000000,ROCK TOP, ,294934.040276999990000,3238645.027900000100000,-1.661000000000000,1.000000000000000
2965,3709.000000000000000,-1.528000000000000,22.000000000000000,0.000000000000000,ROCK TOP, ,294933.748916000010000,3238644.640819999900000,-1.528000000000000,1.000000000000000
2966,3710.000000000000000,-1.688000000000000,22.000000000000000,0.000000000000000,ROCK TOP, ,294933.285144000020000,3238644.089089999900000,-1.688000000000000,1.000000000000000
2967,3711.000000000000000,-1.914000000000000,22.000000000000000,0.000000000000000,ROCK TOP, ,294932.758188000010000,3238643.527230000100000,-1.914000000000000,1.000000000000000
2968,3712.000000000000000,-1.743000000000000,22.000000000000000,0.000000000000000,ROCK TOP, ,294932.274765999990000,3238643.173190000000000,-1.743000000000000,1.000000000000000
2969,3713.000000000000000,-1.571000000000000,22.000000000000000,0.000000000000000,ROCK TOP, ,294931.923295999990000,3238642.600690000200000,-1.571000000000000,1.000000000000000
2970,3714.000000000000000,-1.367000000000000,22.000000000000000,0.000000000000000,ROCK TOP, ,294931.389895999980000,3238642.069670000100000,-1.367000000000000,1.000000000000000
2971,3715.000000000000000,-1.593000000000000,22.000000000000000,0.000000000000000,ROCK TOP, ,294930.824979999980000,3238641.345960000100000,-1.593000000000000,1.000000000000000
2972,3716.000000000000000,-1.501000000000000,22.000000000000000,0.000000000000000,ROCK TOP, ,294930.228803000010000,3238640.745370000100000,-1.501000000000000,1.000000000000000
2973,3717.000000000000000,-1.588000000000000,22.000000000000000,0.000000000000000,ROCK TOP, ,294929.464526000030000,3238640.485179999800000,-1.588000000000000,1.000000000000000
2974,3718.000000000000000,-1.730000000000000,22.000000000000000,0.000000000000000,ROCK TOP, ,294929.257173000020000,3238640.083670000100000,-1.730000000000000,1.000000000000000
2975,3719.000000000000000,-1.655000000000000,22.000000000000000,0.000000000000000,ROCK TOP, ,294928.728626000000000,3238639.585529999800000,-1.655000000000000,1.000000000000000
2976,3720.000000000000000,-1.565000000000000,22.000000000000000,0.000000000000000,ROCK TOP, ,294928.094056000000000,3238639.129439999800000,-1.565000000000000,1.000000000000000
2977,3721.000000000000000,-1.607000000000000,22.000000000000000,0.000000000000000,ROCK TOP, ,294927.833687999980000,3238638.516530000100000,-1.607000000000000,1.000000000000000
2978,3722.000000000000000,-2.613000000000000,22.000000000000000,0.000000000000000,GS, ,294927.441364999980000,3238637.907490000100000,-2.613000000000000,1.000000000000000
2979,3723.000000000000000,-3.144000000000000,23.000000000000000,0.000000000000000,GS, ,294940.636047000010000,3238629.604900000200000,-3.144000000000000,1.000000000000000
2980,3724.000000000000000,-1.946000000000000,23.000000000000000,0.000000000000000,ROCK TOP, ,294940.707794999990000,3238629.868259999900000,-1.946000000000000,1.000000000000000
2981,3725.000000000000000,-1.881000000000000,23.000000000000000,0.000000000000000,ROCK TOP, ,294941.163721000020000,3238630.357880000000000,-1.881000000000000,1.000000000000000
2982,3726.000000000000000,-1.855000000000000,23.000000000000000,0.000000000000000,ROCK TOP, ,294941.681992000030000,3238630.902129999800000,-1.855000000000000,1.000000000000000
2983,3727.000000000000000,-1.724000000000000,23.000000000000000,0.000000000000000,ROCK TOP, ,294942.116608000010000,3238631.394979999900000,-1.724000000000000,1.000000000000000
2984,3728.000000000000000,-1.977000000000000,23.000000000000000,0.000000000000000,ROCK TOP, ,294942.385220000000000,3238631.938010000200000,-1.977000000000000,1.000000000000000
2985,3729.000000000000000,-1.814000000000000,23.000000000000000,0.000000000000000,ROCK TOP, ,294943.031086999980000,3238632.789049999800000,-1.814000000000000,1.000000000000000
2986,3730.000000000000000,-1.911000000000000,23.000000000000000,0.000000000000000,ROCK TOP, ,294943.522707000030000,3238633.389320000100000,-1.911000000000000,1.000000000000000
2987,3731.000000000000000,-1.995000000000000,23.000000000000000,0.000000000000000,ROCK TOP, ,294943.798696000010000,3238634.189559999900000,-1.995000000000000,1.000000000000000
2988,3732.000000000000000,-1.931000000000000,23.000000000000000,0.000000000000000,ROCK TOP, ,294944.695907999990000,3238635.060699999800000,-1.931000000000000,1.000000000000000
2989,3733.000000000000000,-1.970000000000000,23.000000000000000,0.000000000000000,ROCK TOP, ,294945.272460000010000,3238635.540450000200000,-1.970000000000000,1.000000000000000
2990,3734.000000000000000,-1.996000000000000,23.000000000000000,0.000000000000000,ROCK TOP, ,294945.776004999990000,3238636.037880000200000,-1.996000000000000,1.000000000000000
2991,3735.000000000000000,-1.909000000000000,23.000000000000000,0.000000000000000,ROCK TOP, ,294946.324306999970000,3238636.386489999900000,-1.909000000000000,1.000000000000000
2992,3736.000000000000000,-4.148000000000000,23.000000000000000,0.000000000000000,GS, ,294946.495013999990000,3238637.030040000100000,-4.148000000000000,1.000000000000000
2993,3737.000000000000000,-3.297000000000000,1.000000000000000,0.000000000000000,GS, ,294998.074384999990000,3238601.191050000000000,-3.297000000000000,1.000000000000000
2994,3738.000000000000000,-1.804000000000000,1.000000000000000,0.000000000000000,ROCK TOP, ,294998.248207000030000,3238601.449579999800000,-1.804000000000000,1.000000000000000
2995,3739.000000000000000,-1.714000000000000,1.000000000000000,0.000000000000000,ROCK TOP, ,294998.629688000020000,3238602.252580000100000,-1.714000000000000,1.000000000000000
2996,3740.000000000000000,-1.662000000000000,1.000000000000000,0.000000000000000,ROCK TOP, ,294998.853370999980000,3238602.817340000100000,-1.662000000000000,1.000000000000000
2997,3741.000000000000000,-1.807000000000000,1.000000000000000,0.000000000000000,ROCK TOP, ,294999.195309999980000,3238603.487470000100000,-1.807000000000000,1.000000000000000
2998,3742.000000000000000,-1.768000000000000,1.000000000000000,0.000000000000000,ROCK TOP, ,294999.468731999980000,3238604.094169999900000,-1.768000000000000,1.000000000000000
2999,3743.000000000000000,-1.763000000000000,1.000000000000000,0.000000000000000,ROCK TOP, ,294999.615906000020000,3238604.873250000200000,-1.763000000000000,1.000000000000000
3000,3744.000000000000000,-1.768000000000000,1.000000000000000,0.000000000000000,ROCK TOP, ,294999.901467000020000,3238605.330790000000000,-1.768000000000000,1.000000000000000
3001,3745.000000000000000,-1.702000000000000,1.000000000000000,0.000000000000000,ROCK TOP, ,295000.089939999980000,3238605.805929999800000,-1.702000000000000,1.000000000000000
3002,3746.000000000000000,-1.706000000000000,1.000000000000000,0.000000000000000,ROCK TOP, ,295000.503944000000000,3238606.597980000100000,-1.706000000000000,1.000000000000000
3003,3747.000000000000000,-1.836000000000000,1.000000000000000,0.000000000000000,ROCK TOP, ,295000.920984999980000,3238607.103170000000000,-1.836000000000000,1.000000000000000
3004,3748.000000000000000,-1.831000000000000,1.000000000000000,0.000000000000000,ROCK TOP, ,295001.336898999990000,3238607.583370000100000,-1.831000000000000,1.000000000000000
3005,3749.000000000000000,-1.726000000000000,1.000000000000000,0.000000000000000,ROCK TOP, ,295001.802437999980000,3238608.092110000100000,-1.726000000000000,1.000000000000000
3006,3750.000000000000000,-1.896000000000000,1.000000000000000,0.000000000000000,ROCK TOP, ,295002.305041000010000,3238608.407879999800000,-1.896000000000000,1.000000000000000
3007,3751.000000000000000,-3.484000000000000,1.000000000000000,0.000000000000000,GS, ,295002.799117000020000,3238608.581679999800000,-3.484000000000000,1.000000000000000
3008,3752.000000000000000,-2.940000000000000,2.000000000000000,0.000000000000000,GS, ,295025.193149000000000,3238595.401440000200000,-2.940000000000000,1.000000000000000
3009,3753.000000000000000,-1.583000000000000,2.000000000000000,0.000000000000000,ROCK TOP, ,295024.610401000010000,3238595.088479999900000,-1.583000000000000,1.000000000000000
3010,3754.000000000000000,-1.637000000000000,2.000000000000000,0.000000000000000,ROCK TOP, ,295024.458749999990000,3238594.499030000100000,-1.637000000000000,1.000000000000000
3011,3755.000000000000000,-1.806000000000000,2.000000000000000,0.000000000000000,ROCK TOP, ,295024.082132000010000,3238594.015749999800000,-1.806000000000000,1.000000000000000
3012,3756.000000000000000,-1.566000000000000,2.000000000000000,0.000000000000000,ROCK TOP, ,295023.844779999980000,3238593.135319999900000,-1.566000000000000,1.000000000000000
3013,3757.000000000000000,-1.479000000000000,2.000000000000000,0.000000000000000,ROCK TOP, ,295023.249116000020000,3238592.594769999900000,-1.479000000000000,1.000000000000000
3014,3758.000000000000000,-1.761000000000000,2.000000000000000,0.000000000000000,ROCK TOP, ,295022.741438000000000,3238592.005919999900000,-1.761000000000000,1.000000000000000
3015,3759.000000000000000,-1.568000000000000,2.000000000000000,0.000000000000000,ROCK TOP, ,295022.593223000000000,3238591.176239999900000,-1.568000000000000,1.000000000000000
3016,3760.000000000000000,-1.613000000000000,2.000000000000000,0.000000000000000,ROCK TOP, ,295022.275652999990000,3238590.647040000200000,-1.613000000000000,1.000000000000000
3017,3761.000000000000000,-1.543000000000000,2.000000000000000,0.000000000000000,ROCK TOP, ,295021.978162000010000,3238590.077420000000000,-1.543000000000000,1.000000000000000
3018,3762.000000000000000,-1.804000000000000,2.000000000000000,0.000000000000000,ROCK TOP, ,295021.210244000020000,3238589.497810000100000,-1.804000000000000,1.000000000000000
3019,3763.000000000000000,-1.688000000000000,2.000000000000000,0.000000000000000,ROCK TOP, ,295020.795517000020000,3238588.906640000200000,-1.688000000000000,1.000000000000000
3020,3764.000000000000000,-1.609000000000000,2.000000000000000,0.000000000000000,ROCK TOP, ,295020.363618000000000,3238588.446390000200000,-1.609000000000000,1.000000000000000
3021,3765.000000000000000,-1.612000000000000,2.000000000000000,0.000000000000000,ROCK TOP, ,295019.969147000000000,3238587.978500000200000,-1.612000000000000,1.000000000000000
