"","point","bar","station","date","POINT_X","POINT_Y","locality","site","elev_m"
"3792","PC805",NA,NA,"9/6/2017 0:00",295771.4483,3237690.206,"LC","O",-0.780288
"3793","PC808",NA,NA,"9/6/2017 0:00",295783.8942,3237704.139,"LC","O",-0.813816
"3794","PC809",NA,NA,"9/6/2017 0:00",295788.9807,3237707.601,"LC","O",-0.856488
"3795","PC81",NA,NA,"9/5/2017 0:00",294369.6034,3239240.913,"LC","O",-0.560832
"3796","PC810",NA,NA,"9/6/2017 0:00",295793.3047,3237712.076,"LC","O",-0.908304
"3797","PC811",NA,NA,"9/6/2017 0:00",295797.7796,3237716.375,"LC","O",-0.969264
"3798","PC812",NA,NA,"9/6/2017 0:00",295802.8996,3237719.834,"LC","O",-1.048512
"3799","PC813",NA,NA,"9/6/2017 0:00",295808.0961,3237723.313,"LC","O",-1.136904
"3800","PC814",NA,NA,"9/6/2017 0:00",295812.5622,3237727.656,"LC","O",-1.228344
"3801","PC815",NA,NA,"9/6/2017 0:00",295816.7224,3237732.235,"LC","O",-1.228344
"3802","PC816",NA,NA,"9/6/2017 0:00",295837.3653,3237710.133,"LC","O",-1.286256
"3803","PC817",NA,NA,"9/6/2017 0:00",295835.1072,3237703.416,"LC","O",-1.304544
"3804","PC818",NA,NA,"9/6/2017 0:00",295831.1982,3237698.633,"LC","O",-1.149096
"3805","PC819",NA,NA,"9/6/2017 0:00",295825.8518,3237695.438,"LC","O",-0.908304
"3806","PC82",NA,NA,"9/5/2017 0:00",294363.704,3239239.001,"LC","O",-0.576072
"3807","PC820",NA,NA,"9/6/2017 0:00",295820.1278,3237692.649,"LC","O",-0.847344
"3808","PC821",NA,NA,"9/6/2017 0:00",295813.6249,3237690.733,"LC","O",-0.8382
"3809","PC822",NA,NA,"9/6/2017 0:00",295810.1596,3237685.44,"LC","O",-0.789432
"3810","PC823",NA,NA,"9/6/2017 0:00",295806.0028,3237680.909,"LC","O",-0.758952
"3811","PC826",NA,NA,"9/6/2017 0:00",295788.9009,3237672.523,"LC","O",-0.780288
"3812","PC827",NA,NA,"9/6/2017 0:00",295784.408,3237668.264,"LC","O",-0.819912
"3813","PC828",NA,NA,"9/6/2017 0:00",295780.7224,3237663.223,"LC","O",-0.826008
"3814","PC829",NA,NA,"9/6/2017 0:00",295776.3654,3237658.807,"LC","O",-0.826008
"3815","PC83",NA,NA,"9/5/2017 0:00",294357.3518,3239238.326,"LC","O",-0.673608
"3816","PC830",NA,NA,"9/6/2017 0:00",295772.767,3237653.271,"LC","O",-0.835152
"3817","PC831",NA,NA,"9/6/2017 0:00",295768.4197,3237648.925,"LC","O",-0.819912
"3818","PC832",NA,NA,"9/6/2017 0:00",295763.9068,3237644.812,"LC","O",-0.813816
"3819","PC833",NA,NA,"9/6/2017 0:00",295759.2548,3237640.834,"LC","O",-0.835152
"3820","PC834",NA,NA,"9/6/2017 0:00",295860.8307,3237694.088,"LC","O",-1.255776
"3821","PC835",NA,NA,"9/6/2017 0:00",295855.3961,3237690.916,"LC","O",-1.258824
"3822","PC836",NA,NA,"9/6/2017 0:00",295849.8201,3237687.964,"LC","O",-1.289304
"3823","PC837",NA,NA,"9/6/2017 0:00",295845.4944,3237683.639,"LC","O",-1.28016
"3824","PC838",NA,NA,"9/6/2017 0:00",295841.1318,3237679.287,"LC","O",-1.237488
"3825","PC839",NA,NA,"9/6/2017 0:00",295837.1557,3237674.498,"LC","O",-0.89916
"3826","PC84",NA,NA,"9/5/2017 0:00",294351.3132,3239236.887,"LC","O",-0.786384
"3827","PC840",NA,NA,"9/6/2017 0:00",295833.0077,3237669.925,"LC","O",-0.816864
"3828","PC841",NA,NA,"9/6/2017 0:00",295829.0231,3237665.213,"LC","O",-0.804672
"3829","PC842",NA,NA,"9/6/2017 0:00",295824.8329,3237660.697,"LC","O",-0.810768
"3830","PC843",NA,NA,"9/6/2017 0:00",295819.1117,3237657.881,"LC","O",-0.795528
"3831","PC845",NA,NA,"9/6/2017 0:00",295809.0712,3237650.767,"LC","O",-0.795528
"3832","PC846",NA,NA,"9/6/2017 0:00",295805.4308,3237645.671,"LC","O",-0.798576
"3833","PC847",NA,NA,"9/6/2017 0:00",295801.144,3237641.266,"LC","O",-0.835152
"3834","PC848",NA,NA,"9/6/2017 0:00",295796.7515,3237636.981,"LC","O",-0.847344
"3835","PC849",NA,NA,"9/6/2017 0:00",295791.7117,3237633.284,"LC","O",-0.865632
"3836","PC85",NA,NA,"9/5/2017 0:00",294345.4686,3239234.971,"LC","O",-0.94488
"3837","PC850",NA,NA,"9/6/2017 0:00",295785.8756,3237630.566,"LC","O",-0.880872
"3838","PC851",NA,NA,"9/6/2017 0:00",295844.1377,3237535.376,"LC","O",-0.801624
"3839","PC852",NA,NA,"9/6/2017 0:00",295846.9519,3237542.241,"LC","O",-0.795528
"3840","PC853",NA,NA,"9/6/2017 0:00",295850.4466,3237548.134,"LC","O",-0.783336
"3841","PC854",NA,NA,"9/6/2017 0:00",295856.0501,3237550.732,"LC","O",-0.743712
"3842","PC855",NA,NA,"9/6/2017 0:00",295862.8889,3237551.643,"LC","O",-0.710184
"3843","PC856",NA,NA,"9/6/2017 0:00",295868.6312,3237554.084,"LC","O",-0.691896
"3844","PC857",NA,NA,"9/6/2017 0:00",295872.6306,3237559.092,"LC","O",-0.697992
"3845","PC858",NA,NA,"9/6/2017 0:00",295877.3201,3237563.182,"LC","O",-0.704088
"3846","PC86",NA,NA,"9/5/2017 0:00",294339.5993,3239233.012,"LC","O",-0.987552
"3847","PC860",NA,NA,"9/6/2017 0:00",295889.4869,3237567.27,"LC","O",-0.658368
"3848","PC861",NA,NA,"9/6/2017 0:00",295894.9072,3237570.198,"LC","O",-0.664464
"3849","PC862",NA,NA,"9/6/2017 0:00",295898.9461,3237575.2,"LC","O",-1.11252
"3850","PC863",NA,NA,"9/6/2017 0:00",295903.0786,3237580.096,"LC","O",-1.207008
"3851","PC864",NA,NA,"9/6/2017 0:00",295908.1621,3237583.565,"LC","O",-1.246632
"3852","PC865",NA,NA,"9/6/2017 0:00",295937.2952,3237558.711,"LC","O",-1.26492
"3853","PC866",NA,NA,"9/6/2017 0:00",295932.2449,3237555.206,"LC","O",-1.246632
"3854","PC867",NA,NA,"9/6/2017 0:00",295928.4801,3237549.821,"LC","O",-1.243584
"3855","PC868",NA,NA,"9/6/2017 0:00",295922.8529,3237546.946,"LC","O",-0.984504
"3856","PC869",NA,NA,"9/6/2017 0:00",295918.028,3237543.058,"LC","O",-0.445008
"3857","PC87",NA,NA,"9/5/2017 0:00",294334.0325,3239230.429,"LC","O",-0.94488
"3858","PC870",NA,NA,"9/6/2017 0:00",295913.1309,3237539.299,"LC","O",-0.50292
"3859","PC873",NA,NA,"9/6/2017 0:00",295895.602,3237532.318,"LC","O",-0.509016
"3860","PC874",NA,NA,"9/6/2017 0:00",295890.191,3237529.405,"LC","O",-0.573024
"3861","PC875",NA,NA,"9/6/2017 0:00",295886.3265,3237524.119,"LC","O",-0.627888
"3862","PC876",NA,NA,"9/6/2017 0:00",295881.4834,3237520.249,"LC","O",-0.688848
"3863","PC877",NA,NA,"9/6/2017 0:00",295901.1397,3237498.268,"LC","O",-0.603504
"3864","PC878",NA,NA,"9/6/2017 0:00",295907.7661,3237497.157,"LC","O",-0.585216
"3865","PC879",NA,NA,"9/6/2017 0:00",295913.934,3237497.674,"LC","O",-0.588264
"3866","PC88",NA,NA,"9/5/2017 0:00",294328.7681,3239227.204,"LC","O",-1.08204
"3867","PC880",NA,NA,"9/6/2017 0:00",295919.8441,3237499.41,"LC","O",-0.59436
"3868","PC882",NA,NA,"9/6/2017 0:00",295931.4718,3237503.554,"LC","O",-0.569976
"3869","PC883",NA,NA,"9/6/2017 0:00",295936.968,3237506.796,"LC","O",-1.03632
"3870","PC884",NA,NA,"9/6/2017 0:00",295942.6957,3237509.305,"LC","O",-1.15824
"3871","PC885",NA,NA,"9/6/2017 0:00",295948.6509,3237510.62,"LC","O",-1.194816
"3872","PC886",NA,NA,"9/6/2017 0:00",295981.3835,3237458.566,"LC","O",-1.277112
"3873","PC887",NA,NA,"9/6/2017 0:00",295975.0707,3237456.794,"LC","O",-1.304544
"3874","PC888",NA,NA,"9/6/2017 0:00",295968.7724,3237455.641,"LC","O",-1.301496
