FID,point,depth_ft,date,POINT_X,POINT_Y
2536,PC2537,-4.54,10/11/2017 0:00,296762.5178,3235304.987
2537,PC2538,-4.24,10/11/2017 0:00,296760.18,3235310.728
2538,PC2539,-4.54,10/11/2017 0:00,296757.9122,3235316.454
2539,PC2540,-4.13,10/11/2017 0:00,296754.6589,3235321.718
2540,PC2541,-4.03,10/11/2017 0:00,296751.1055,3235326.812
2541,PC2542,-3.73,10/11/2017 0:00,296747.6128,3235331.886
2542,PC2543,-3.53,10/11/2017 0:00,296744.3528,3235337.071
2543,PC2544,-3.23,10/11/2017 0:00,296741.8496,3235342.72
2544,PC2545,-3.03,10/11/2017 0:00,296738.6348,3235348.207
2545,PC2546,-3.03,10/11/2017 0:00,296734.9435,3235353.216
2546,PC2547,-3.03,10/11/2017 0:00,296726.8602,3235341.132
2547,PC2548,-3.03,10/11/2017 0:00,296729.8202,3235335.796
2548,PC2549,-3.12,10/11/2017 0:00,296730.8845,3235329.41
2549,PC2550,-3.32,10/11/2017 0:00,296733.2962,3235323.757
2550,PC2551,-3.42,10/11/2017 0:00,296736.6266,3235318.604
2551,PC2552,-3.52,10/11/2017 0:00,296740.8571,3235313.914
2552,PC2553,-3.72,10/11/2017 0:00,296743.064,3235308.185
2553,PC2554,-3.92,10/11/2017 0:00,296745.4205,3235302.505
2554,PC2555,-4.02,10/11/2017 0:00,296749.3657,3235297.597
2555,PC2556,-4.12,10/11/2017 0:00,296752.8577,3235292.443
2556,PC2557,-4.42,10/11/2017 0:00,296754.8954,3235286.546
2557,PC2558,-4.92,10/11/2017 0:00,296758.1182,3235281.272
2558,PC2559,-5.02,10/11/2017 0:00,296762.3022,3235276.488
2559,PC2560,-5.02,10/11/2017 0:00,296764.9154,3235270.878
2560,PC2561,-4,10/11/2017 0:00,296028.5527,3236806.736
2561,PC2562,-4.1,10/11/2017 0:00,296024.2944,3236811.397
2562,PC2563,-4.29,10/11/2017 0:00,296019.0344,3236815.462
2563,PC2564,-4.69,10/11/2017 0:00,296016.9875,3236821.357
2564,PC2565,-5.09,10/11/2017 0:00,296014.3466,3236826.939
2565,PC2566,-5.59,10/11/2017 0:00,296010.836,3236832.053
2566,PC2567,-6.49,10/11/2017 0:00,296007.1964,3236837.053
2567,PC2568,-7.39,10/11/2017 0:00,296004.6228,3236842.656
2568,PC2569,-7.19,10/11/2017 0:00,296002.1774,3236848.292
2569,PC2570,-4.19,10/11/2017 0:00,295999.4934,3236853.823
2570,PC2571,-3.89,10/11/2017 0:00,295995.7195,3236858.799
2571,PC2572,-3.89,10/11/2017 0:00,295992.0645,3236863.778
2572,PC2573,-3.79,10/11/2017 0:00,295989.4201,3236869.306
2573,PC2574,-3.59,10/11/2017 0:00,295986.5952,3236874.755
2574,PC2575,-3.69,10/11/2017 0:00,295984.3831,3236880.578
2575,PC2576,-3.58,10/11/2017 0:00,295981.4908,3236885.989
2576,PC2577,-3.48,10/11/2017 0:00,295977.4681,3236890.751
2577,PC2578,-3.38,10/11/2017 0:00,295974.3099,3236896.082
2578,PC2579,-3.38,10/11/2017 0:00,295972.2228,3236901.897
2579,PC2580,-3.38,10/11/2017 0:00,295969.2659,3236907.242
2580,PC2581,-3.37,10/11/2017 0:00,295965.6401,3236899.213
2581,PC2582,-3.27,10/11/2017 0:00,295967.9872,3236893.496
2582,PC2583,-3.66,10/11/2017 0:00,295970.2054,3236887.67
2583,PC2584,-3.76,10/11/2017 0:00,295973.9306,3236882.7
2584,PC2585,-3.66,10/11/2017 0:00,295977.1536,3236877.47
2585,PC2586,-3.66,10/11/2017 0:00,295980.989,3236872.554
2586,PC2587,-3.86,10/11/2017 0:00,295985.226,3236867.906
2587,PC2588,-3.86,10/11/2017 0:00,295987.7173,3236862.3
2588,PC2589,-4.06,10/11/2017 0:00,295989.6937,3236856.36
2589,PC2590,-5.96,10/11/2017 0:00,295991.5999,3236850.412
2590,PC2591,-7.26,10/11/2017 0:00,295993.7565,3236844.511
2591,PC2592,-6.66,10/11/2017 0:00,295996.9889,3236839.307
2592,PC2593,-5.76,10/11/2017 0:00,296000.693,3236834.365
2593,PC2594,-4.86,10/11/2017 0:00,296003.3771,3236828.843
2594,PC2595,-4.56,10/11/2017 0:00,296006.1219,3236823.293
2595,PC2596,-4.26,10/11/2017 0:00,296009.4923,3236818.177
2596,PC2597,-4.06,10/11/2017 0:00,296013.3127,3236813.292
2597,PC2598,-3.96,10/11/2017 0:00,296015.4545,3236807.452
2598,PC2599,-3.86,10/11/2017 0:00,296017.9551,3236801.864
2599,PC2600,-3.65,10/11/2017 0:00,296020.5935,3236796.343
2600,PC2601,-3.85,10/11/2017 0:00,296039.4806,3236797.812
2601,PC2602,-3.85,10/11/2017 0:00,296035.3479,3236802.539
2602,PC2603,-4.05,10/11/2017 0:00,296032.5657,3236807.998
2603,PC2604,-4.45,10/11/2017 0:00,296030.0473,3236813.637
2604,PC2605,-4.75,10/11/2017 0:00,296025.9299,3236818.378
2605,PC2606,-5.04,10/11/2017 0:00,296023.7482,3236824.192
2606,PC2607,-5.44,10/11/2017 0:00,296022.308,3236830.453
2607,PC2608,-6.04,10/11/2017 0:00,296019.6759,3236835.983
2608,PC2609,-6.94,10/11/2017 0:00,296015.1969,3236840.49
2609,PC2610,-7.44,10/11/2017 0:00,296011.266,3236845.294
2610,PC2611,-5.54,10/11/2017 0:00,296008.8818,3236850.948
2611,PC2612,-4.24,10/11/2017 0:00,296008.1287,3236853.07
2612,PC2613,-4.04,10/11/2017 0:00,296006.9111,3236856.845
2613,PC2614,-3.94,10/11/2017 0:00,296004.5489,3236862.577
2614,PC2615,-3.94,10/11/2017 0:00,296000.5327,3236867.379
2615,PC2616,-3.84,10/11/2017 0:00,295996.5347,3236872.171
2616,PC2617,-3.74,10/11/2017 0:00,295993.7187,3236877.597
2617,PC2618,-3.74,10/11/2017 0:00,295991.0037,3236883.064
2618,PC2619,-3.64,10/11/2017 0:00,295987.8154,3236888.444
2619,PC2620,-3.54,10/11/2017 0:00,295984.3169,3236893.537
2620,PC2621,-3.43,10/11/2017 0:00,295981.0141,3236898.71
2621,PC2622,-3.43,10/11/2017 0:00,295978.8112,3236904.548
2622,PC2623,-3.43,10/11/2017 0:00,295976.5895,3236910.313
2623,PC2624,-3.33,10/11/2017 0:00,295972.9715,3236915.34
2624,PC2625,-3.69,10/11/2017 0:00,295950.3858,3237046.996
2625,PC2626,-3.79,10/11/2017 0:00,295950.0301,3237053.175
2626,PC2627,-3.79,10/11/2017 0:00,295948.0805,3237059.038
2627,PC2628,-3.79,10/11/2017 0:00,295947.1935,3237065.117
2628,PC2629,-3.79,10/11/2017 0:00,295946.6642,3237071.322
2629,PC2630,-3.79,10/11/2017 0:00,295945.2796,3237077.314
2630,PC2631,-3.78,10/11/2017 0:00,295941.8428,3237082.849
2631,PC2632,-3.98,10/11/2017 0:00,295940.5527,3237088.849
2632,PC2633,-3.88,10/11/2017 0:00,295939.8705,3237094.988
2633,PC2634,-3.88,10/11/2017 0:00,295939.6339,3237101.193
2634,PC2635,-3.88,10/11/2017 0:00,295938.46,3237107.233
2635,PC2636,-4.08,10/11/2017 0:00,295935.3222,3237112.807
2636,PC2637,-3.98,10/11/2017 0:00,295933.4855,3237118.688
2637,PC2638,-4.18,10/11/2017 0:00,295932.1497,3237124.674
2638,PC2639,-4.08,10/11/2017 0:00,295931.7392,3237130.868
2639,PC2640,-3.98,10/11/2017 0:00,295931.0877,3237137.034
2640,PC2641,-3.97,10/11/2017 0:00,295929.7148,3237142.972
2641,PC2642,-3.77,10/11/2017 0:00,295928.2385,3237148.931
2642,PC2643,-3.87,10/11/2017 0:00,295926.6709,3237154.904
2643,PC2644,-3.77,10/11/2017 0:00,295925.5827,3237160.982
2644,PC2645,-3.77,10/11/2017 0:00,295923.7523,3237166.884
2645,PC2646,-3.67,10/11/2017 0:00,295921.4238,3237172.64
2646,PC2647,-3.67,10/11/2017 0:00,295920.0482,3237178.605
2647,PC2648,-3.67,10/11/2017 0:00,295918.4436,3237184.536
2648,PC2649,-3.57,10/11/2017 0:00,295917.3094,3237190.581
2649,PC2650,-3.77,10/11/2017 0:00,295916.2211,3237196.641
2650,PC2651,-3.67,10/11/2017 0:00,295914.436,3237202.493
2651,PC2652,-3.77,10/11/2017 0:00,295913.2744,3237208.539
2652,PC2653,-3.77,10/11/2017 0:00,295913.2275,3237214.828
2653,PC2654,-4.07,10/11/2017 0:00,295912.4471,3237220.903
2654,PC2655,-4.86,10/11/2017 0:00,295910.5399,3237226.729
2655,PC2656,-5.46,10/11/2017 0:00,295908.1168,3237232.468
2656,PC2657,-6.26,10/11/2017 0:00,295907.419,3237238.577
2657,PC2658,-6.76,10/11/2017 0:00,295907.647,3237244.937
2658,PC2659,-5.43,10/11/2017 0:00,295890.952,3237237.794
2659,PC2660,-4.26,10/11/2017 0:00,295891.3625,3237231.606
2660,PC2661,-3.86,10/11/2017 0:00,295896.1159,3237226.389
2661,PC2662,-3.79,10/11/2017 0:00,295898.9456,3237220.784
2662,PC2663,-3.67,10/11/2017 0:00,295898.4851,3237214.335
2663,PC2664,-3.6,10/11/2017 0:00,295899.6319,3237208.338
2664,PC2665,-3.59,10/11/2017 0:00,295901.5936,3237202.466
2665,PC2666,-3.51,10/11/2017 0:00,295904.6737,3237196.916
2666,PC2667,-3.49,10/11/2017 0:00,295906.7793,3237191.113
2667,PC2668,-3.58,10/11/2017 0:00,295906.8198,3237184.781
2668,PC2669,-3.57,10/11/2017 0:00,295907.3557,3237178.637
2669,PC2670,-3.57,10/11/2017 0:00,295908.6878,3237172.569
2670,PC2671,-3.6,10/11/2017 0:00,295907.8369,3237166.087
2671,PC2672,-3.64,10/11/2017 0:00,295907.6885,3237159.769
2672,PC2673,-3.64,10/11/2017 0:00,295910.1852,3237154.081
2673,PC2674,-3.68,10/11/2017 0:00,295912.2693,3237148.263
2674,PC2675,-3.72,10/11/2017 0:00,295912.5143,3237141.969
2675,PC2676,-3.81,10/11/2017 0:00,295913.9663,3237136.019
2676,PC2677,-3.9,10/11/2017 0:00,295916.5639,3237130.357
2677,PC2678,-3.98,10/11/2017 0:00,295917.9514,3237124.353
2678,PC2679,-3.95,10/11/2017 0:00,295919.3697,3237118.384
2679,PC2680,-3.84,10/11/2017 0:00,295921.396,3237112.582
2680,PC2681,-3.75,10/11/2017 0:00,295922.5973,3237106.542
2681,PC2682,-3.69,10/11/2017 0:00,295922.5341,3237100.208
2682,PC2683,-3.62,10/11/2017 0:00,295923.1151,3237093.994
2683,PC2684,-3.64,10/11/2017 0:00,295924.9614,3237088.163
2684,PC2685,-3.61,10/11/2017 0:00,295927.577,3237082.48
2685,PC2686,-3.6,10/11/2017 0:00,295929.5872,3237076.567
2686,PC2687,-3.59,10/11/2017 0:00,295931.1889,3237070.658
2687,PC2688,-3.55,10/11/2017 0:00,295933.3033,3237064.824
2688,PC2689,-3.58,10/11/2017 0:00,295935.1098,3237058.981
2689,PC2690,-3.5,10/11/2017 0:00,295936.0732,3237052.928
2690,PC2691,-3.48,10/11/2017 0:00,295935.9982,3237046.634
2691,PC2692,-3.45,10/11/2017 0:00,295937.6822,3237040.718
2692,PC2693,-3.44,10/11/2017 0:00,295939.0511,3237034.677
2693,PC2694,-3.33,10/11/2017 0:00,295946.2347,3237036.347
2694,PC2695,-3.53,10/11/2017 0:00,295944.2549,3237042.238
2695,PC2696,-3.43,10/11/2017 0:00,295943.5397,3237048.441
2696,PC2697,-3.53,10/11/2017 0:00,295943.4253,3237054.685
2697,PC2698,-3.53,10/11/2017 0:00,295941.4877,3237060.533
2698,PC2699,-3.63,10/11/2017 0:00,295937.4368,3237065.905
2699,PC2700,-3.63,10/11/2017 0:00,295935.3534,3237071.815
2700,PC2701,-3.63,10/11/2017 0:00,295935.1572,3237078.114
2701,PC2702,-3.73,10/11/2017 0:00,295934.2249,3237084.24
2702,PC2703,-3.63,10/11/2017 0:00,295933.0205,3237090.267
2703,PC2704,-3.73,10/11/2017 0:00,295932.6742,3237096.482
2704,PC2705,-3.72,10/11/2017 0:00,295930.7095,3237102.364
2705,PC2706,-3.82,10/11/2017 0:00,295928.2774,3237108.121
2706,PC2707,-3.82,10/11/2017 0:00,295927.3598,3237114.18
2707,PC2708,-3.92,10/11/2017 0:00,295926.0485,3237120.184
2708,PC2709,-4.12,10/11/2017 0:00,295924.5143,3237126.15
2709,PC2710,-3.72,10/11/2017 0:00,295923.3614,3237132.144
2710,PC2711,-4.02,10/11/2017 0:00,295922.6639,3237138.283
2711,PC2712,-3.82,10/11/2017 0:00,295921.5517,3237144.401
2712,PC2713,-3.72,10/11/2017 0:00,295919.5715,3237150.255
2713,PC2714,-3.92,10/11/2017 0:00,295916.7419,3237155.866
2714,PC2715,-3.62,10/11/2017 0:00,295914.6028,3237161.667
2715,PC2716,-3.62,10/11/2017 0:00,295914.2689,3237167.904
2716,PC2717,-3.42,10/11/2017 0:00,295914.805,3237174.291
2717,PC2718,-3.52,10/11/2017 0:00,295915.0087,3237180.66
2718,PC2719,-3.52,10/11/2017 0:00,295912.0758,3237186.312
2719,PC2720,-3.52,10/11/2017 0:00,295908.2477,3237191.725
2720,PC2721,-3.62,10/11/2017 0:00,295906.2954,3237197.634
2721,PC2722,-3.52,10/11/2017 0:00,295905.8513,3237203.813
2722,PC2723,-3.72,10/11/2017 0:00,295905.1998,3237209.982
2723,PC2724,-3.72,10/11/2017 0:00,295904.099,3237216.009
2724,PC2725,-3.81,10/11/2017 0:00,295903.1878,3237222.11
2725,PC2726,-4.31,10/11/2017 0:00,295902.2823,3237228.165
2726,PC2727,-5.21,10/11/2017 0:00,295900.4886,3237234.076
2727,PC2728,-6.41,10/11/2017 0:00,295896.3152,3237239.382
2728,PC2729,-7.11,10/11/2017 0:00,295891.4486,3237244.551
2729,PC2730,-6.51,10/11/2017 0:00,295890.5038,3237250.643
2730,PC2731,-4.51,10/11/2017 0:00,295889.8946,3237256.766
2731,PC2732,-4.09,10/11/2017 0:00,295893.821,3237224.653
2732,PC2733,-4.29,10/11/2017 0:00,295892.8071,3237230.865
2733,PC2734,-5.39,10/11/2017 0:00,295892.8781,3237237.037
2734,PC2735,-7.09,10/11/2017 0:00,295893.0251,3237243.19
2735,PC2736,-6.89,10/11/2017 0:00,295894.8687,3237249.194
2736,PC2737,-4.99,10/11/2017 0:00,295898.11,3237255.038
2737,PC2738,-4.29,10/11/2017 0:00,295898.9001,3237261.185
2738,PC2739,-4.29,10/11/2017 0:00,295896.9118,3237267.503
2739,PC2740,-3.89,10/11/2017 0:00,295896.9613,3237273.669
2740,PC2741,-3.99,10/11/2017 0:00,295898.1345,3237279.694
2741,PC2742,-3.99,10/11/2017 0:00,295898.9362,3237285.772
2742,PC2743,-3.69,10/11/2017 0:00,295900.2286,3237291.836
2743,PC2744,-3.59,10/11/2017 0:00,295900.7533,3237297.955
2744,PC2745,-3.68,10/11/2017 0:00,295900.7935,3237304.106
2745,PC2746,-3.78,10/11/2017 0:00,295900.1058,3237310.318
2746,PC2747,-3.68,10/11/2017 0:00,295899.8323,3237316.484
2747,PC2748,-3.78,10/11/2017 0:00,295899.6991,3237322.667
2748,PC2749,-3.78,10/11/2017 0:00,295900.7079,3237328.724
2749,PC2750,-3.78,10/11/2017 0:00,295902.0277,3237334.782
2750,PC2751,-3.98,10/11/2017 0:00,295903.7495,3237340.8
2751,PC2752,-4.88,10/11/2017 0:00,295905.7456,3237346.818
2752,PC2753,-5.18,10/11/2017 0:00,295906.5532,3237352.871
2753,PC2754,-4.48,10/11/2017 0:00,295905.9847,3237359.122
2754,PC2755,-4.18,10/11/2017 0:00,295904.974,3237365.355
2755,PC2756,-4.08,10/11/2017 0:00,295904.6156,3237371.573
2756,PC2757,-3.88,10/11/2017 0:00,295905.3536,3237377.679
2757,PC2758,-3.88,10/11/2017 0:00,295907.4132,3237383.642
2758,PC2759,-3.98,10/11/2017 0:00,295907.0275,3237389.878
2759,PC2760,-3.77,10/11/2017 0:00,295906.7601,3237396.056
2760,PC2761,-3.77,10/11/2017 0:00,295907.7174,3237402.142
2761,PC2762,-3.57,10/11/2017 0:00,295908.2454,3237408.291
2762,PC2763,-3.67,10/11/2017 0:00,295908.3647,3237414.417
2763,PC2764,-3.47,10/11/2017 0:00,295910.1686,3237420.413
2764,PC2765,-3.37,10/11/2017 0:00,295911.4242,3237426.45
2765,PC2766,-3.17,10/11/2017 0:00,295912.1713,3237432.555
2766,PC2767,-3.27,10/11/2017 0:00,295913.5424,3237438.564
2767,PC2768,-3.07,10/11/2017 0:00,295912.7726,3237444.804
2768,PC2769,-3.26,10/11/2017 0:00,295918.5439,3237437.78
2769,PC2770,-3.36,10/11/2017 0:00,295918.7041,3237431.548
2770,PC2771,-3.36,10/11/2017 0:00,295919.0844,3237425.382
2771,PC2772,-3.66,10/11/2017 0:00,295918.7274,3237419.267
2772,PC2773,-3.66,10/11/2017 0:00,295918.6686,3237413.092
2773,PC2774,-3.76,10/11/2017 0:00,295917.5407,3237407.02
2774,PC2775,-3.66,10/11/2017 0:00,295916.2759,3237400.971
2775,PC2776,-3.85,10/11/2017 0:00,295915.6235,3237394.883
2776,PC2777,-3.95,10/11/2017 0:00,295915.5766,3237388.675
2777,PC2778,-3.95,10/11/2017 0:00,295915.5087,3237382.506
2778,PC2779,-3.95,10/11/2017 0:00,295915.5903,3237376.351
2779,PC2780,-4.05,10/11/2017 0:00,295914.6394,3237370.29
2780,PC2781,-4.15,10/11/2017 0:00,295914.176,3237364.206
2781,PC2782,-4.45,10/11/2017 0:00,295912.6372,3237358.208
2782,PC2783,-5.15,10/11/2017 0:00,295911.0616,3237352.171
2783,PC2784,-4.75,10/11/2017 0:00,295909.9676,3237346.127
2784,PC2785,-4.25,10/11/2017 0:00,295908.2157,3237340.161
2785,PC2786,-3.95,10/11/2017 0:00,295907.4963,3237334.08
2786,PC2787,-3.95,10/11/2017 0:00,295908.3053,3237327.8
2787,PC2788,-3.75,10/11/2017 0:00,295908.5022,3237321.58
2788,PC2789,-3.55,10/11/2017 0:00,295909.3789,3237315.363
2789,PC2790,-3.55,10/11/2017 0:00,295908.9241,3237309.225
2790,PC2791,-3.55,10/11/2017 0:00,295909.0451,3237303.033
2791,PC2792,-3.74,10/11/2017 0:00,295908.6575,3237296.912
2792,PC2793,-3.64,10/11/2017 0:00,295907.1123,3237290.866
2793,PC2794,-3.84,10/11/2017 0:00,295906.4932,3237284.753
2794,PC2795,-3.94,10/11/2017 0:00,295904.9467,3237278.563
2795,PC2796,-4.04,10/11/2017 0:00,295904.0563,3237272.444
2796,PC2797,-4.24,10/11/2017 0:00,295904.473,3237266.271
2797,PC2798,-4.34,10/11/2017 0:00,295903.2023,3237260.249
2798,PC2799,-5.44,10/11/2017 0:00,295903.3446,3237254.063
2799,PC2800,-6.94,10/11/2017 0:00,295903.9319,3237247.867
2800,PC2801,-6.64,10/11/2017 0:00,295903.1057,3237241.778
2801,PC2802,-5.54,10/11/2017 0:00,295901.8746,3237235.756
2802,PC2803,-4.34,10/11/2017 0:00,295901.1644,3237229.687
2803,PC2804,-3.94,10/11/2017 0:00,295901.2491,3237223.529
2804,PC2805,-3.93,10/11/2017 0:00,295906.7523,3237222.954
2805,PC2806,-5.13,10/11/2017 0:00,295907.7152,3237228.988
2806,PC2807,-5.83,10/11/2017 0:00,295909.2085,3237235.026
2807,PC2808,-6.43,10/11/2017 0:00,295908.3836,3237241.23
2808,PC2809,-6.73,10/11/2017 0:00,295909.1215,3237247.329
2809,PC2810,-5.83,10/11/2017 0:00,295910.1519,3237253.417
2810,PC2811,-4.53,10/11/2017 0:00,295909.8422,3237259.632
2811,PC2812,-4.12,10/11/2017 0:00,295909.1514,3237265.847
2812,PC2813,-4.12,10/11/2017 0:00,295911.1748,3237271.838
2813,PC2814,-4.02,10/11/2017 0:00,295912.3756,3237277.887
2814,PC2815,-3.72,10/11/2017 0:00,295912.23,3237284.052
2815,PC2816,-3.72,10/11/2017 0:00,295912.054,3237290.214
2816,PC2817,-3.82,10/11/2017 0:00,295911.7839,3237296.431
2817,PC2818,-3.72,10/11/2017 0:00,295912.0587,3237302.556
2818,PC2819,-3.62,10/11/2017 0:00,295914.2925,3237308.566
2819,PC2820,-3.82,10/11/2017 0:00,295916.1935,3237314.512
2820,PC2821,-3.82,10/11/2017 0:00,295916.7182,3237320.629
2821,PC2822,-3.72,10/11/2017 0:00,295917.6053,3237326.705
2822,PC2823,-4.02,10/11/2017 0:00,295917.7799,3237332.883
2823,PC2824,-4.32,10/11/2017 0:00,295916.7573,3237339.14
2824,PC2825,-4.61,10/11/2017 0:00,295916.609,3237345.335
2825,PC2826,-5.11,10/11/2017 0:00,295917.7793,3237351.388
2826,PC2827,-4.41,10/11/2017 0:00,295918.6113,3237357.444
2827,PC2828,-4.21,10/11/2017 0:00,295919.3432,3237363.55
2828,PC2829,-4.11,10/11/2017 0:00,295919.4845,3237369.748
2829,PC2830,-4.11,10/11/2017 0:00,295920.1642,3237375.824
2830,PC2831,-4.01,10/11/2017 0:00,295922.2122,3237381.851
2831,PC2832,-4.01,10/11/2017 0:00,295923.419,3237387.879
2832,PC2833,-3.9,10/11/2017 0:00,295923.4779,3237394.076
2833,PC2834,-4,10/11/2017 0:00,295924.1395,3237400.163
2834,PC2835,-4,10/11/2017 0:00,295923.0375,3237406.4
2835,PC2836,-3.6,10/11/2017 0:00,295921.7133,3237412.685
2836,PC2837,-3.6,10/11/2017 0:00,295922.6093,3237418.734
2837,PC2838,-3.4,10/11/2017 0:00,295923.8745,3237424.832
2838,PC2839,-3.2,10/11/2017 0:00,295925.3621,3237430.916
2839,PC2840,-3.3,10/11/2017 0:00,295926.9956,3237436.949
2840,PC2841,-3.2,10/11/2017 0:00,295928.1326,3237443.024
2841,PC2842,-3.16,10/11/2017 0:00,295871.5651,3237579.975
2842,PC2843,-3.06,10/11/2017 0:00,295868.6828,3237585.493
2843,PC2844,-3.26,10/11/2017 0:00,295868.5964,3237593.224
2844,PC2845,-3.26,10/11/2017 0:00,295863.6125,3237597.14
2845,PC2846,-3.46,10/11/2017 0:00,295857.8277,3237600.436
2846,PC2847,-3.66,10/11/2017 0:00,295854.6567,3237605.697
2847,PC2848,-4.06,10/11/2017 0:00,295851.1674,3237610.805
2848,PC2849,-4.36,10/11/2017 0:00,295847.6619,3237615.807
2849,PC2850,-4.36,10/11/2017 0:00,295844.5898,3237621.216
2850,PC2851,-4.16,10/11/2017 0:00,295840.4066,3237625.733
2851,PC2852,-3.56,10/11/2017 0:00,295835.0692,3237629.314
2852,PC2853,-3.46,10/11/2017 0:00,295832.8749,3237635.435
2853,PC2854,-3.36,10/11/2017 0:00,295830.5757,3237641.408
2854,PC2855,-3.36,10/11/2017 0:00,295825.8677,3237645.508
2855,PC2856,-3.25,10/11/2017 0:00,295820.8376,3237649.377
2856,PC2857,-3.74,10/11/2017 0:00,295812.1042,3237575.764
2857,PC2858,-3.84,10/11/2017 0:00,295814.5039,3237582.642
2858,PC2859,-3.74,10/11/2017 0:00,295816.9221,3237589.543
2859,PC2860,-3.84,10/11/2017 0:00,295821.9226,3237593.994
2860,PC2861,-4.04,10/11/2017 0:00,295828.0375,3237596.161
2861,PC2862,-4.03,10/11/2017 0:00,295833.736,3237598.816
2862,PC2863,-4.23,10/11/2017 0:00,295839.2441,3237601.671
2863,PC2864,-4.33,10/11/2017 0:00,295845.2169,3237603.979
2864,PC2865,-3.93,10/11/2017 0:00,295850.0751,3237607.827
2865,PC2866,-3.93,10/11/2017 0:00,295853.871,3237612.931
2866,PC2867,-4.13,10/11/2017 0:00,295858.6193,3237616.759
2867,PC2868,-4.03,10/11/2017 0:00,295864.0135,3237619.84
2868,PC2869,-3.83,10/11/2017 0:00,295868.711,3237623.799
2869,PC2870,-4.23,10/11/2017 0:00,295872.5827,3237628.854
2870,PC2871,-4.23,10/11/2017 0:00,295876.8337,3237633.35
2871,PC2872,-3.11,10/11/2017 0:00,295189.8714,3238404.697
2872,PC2873,-3.21,10/11/2017 0:00,295193.2066,3238399.395
2873,PC2874,-3.21,10/11/2017 0:00,295196.6002,3238394.15
2874,PC2875,-3.71,10/11/2017 0:00,295198.0168,3238387.981
2875,PC2876,-3.81,10/11/2017 0:00,295198.5341,3238381.45
2876,PC2877,-3.71,10/11/2017 0:00,295200.9915,3238375.799
2877,PC2878,-4.11,10/11/2017 0:00,295204.4468,3238370.637
2878,PC2879,-7.11,10/11/2017 0:00,295208.6393,3238365.778
2879,PC2880,-8.31,10/11/2017 0:00,295212.1529,3238360.658
2880,PC2881,-9.01,10/11/2017 0:00,295214.6008,3238354.964
2881,PC2882,-8.71,10/11/2017 0:00,295216.6818,3238349.14
2882,PC2883,-7.81,10/11/2017 0:00,295219.2007,3238343.558
2883,PC2884,-6.11,10/11/2017 0:00,295221.7351,3238338.001
2884,PC2885,-4.31,10/11/2017 0:00,295224.7589,3238332.641
2885,PC2886,-3.71,10/11/2017 0:00,295229.2092,3238327.988
2886,PC2887,-3.51,10/11/2017 0:00,295232.6312,3238322.853
2887,PC2888,-3.21,10/11/2017 0:00,295234.6022,3238316.993
2888,PC2889,-3.11,10/11/2017 0:00,295236.7782,3238311.225
2889,PC2890,-2.91,10/11/2017 0:00,295238.7,3238305.332
2890,PC2891,-3.1,10/11/2017 0:00,295253.3613,3238290.965
2891,PC2892,-3.2,10/11/2017 0:00,295250.0526,3238296.163
2892,PC2893,-2.99,10/11/2017 0:00,295245.3697,3238300.702
2893,PC2894,-3.09,10/11/2017 0:00,295242.3762,3238306.047
2894,PC2895,-2.89,10/11/2017 0:00,295240.191,3238311.8
2895,PC2896,-3.19,10/11/2017 0:00,295239.735,3238318.381
2896,PC2897,-3.49,10/11/2017 0:00,295236.163,3238323.442
2897,PC2898,-4.39,10/11/2017 0:00,295233.8092,3238329.083
2898,PC2899,-5.89,10/11/2017 0:00,295230.3692,3238334.251
2899,PC2900,-6.39,10/11/2017 0:00,295227.4646,3238339.653
2900,PC2901,-7.09,10/11/2017 0:00,295224.7511,3238345.291
2901,PC2902,-8.09,10/11/2017 0:00,295222.7373,3238351.133
2902,PC2903,-8.68,10/11/2017 0:00,295220.2242,3238356.69
2903,PC2904,-8.48,10/11/2017 0:00,295217.9136,3238362.392
2904,PC2905,-7.38,10/11/2017 0:00,295214.6783,3238367.614
2905,PC2906,-6.58,10/11/2017 0:00,295211.2592,3238372.74
2906,PC2907,-4.98,10/11/2017 0:00,295209.132,3238378.504
2907,PC2908,-3.88,10/11/2017 0:00,295207.822,3238384.663
2908,PC2909,-3.68,10/11/2017 0:00,295203.8493,3238389.562
2909,PC2910,-3.68,10/11/2017 0:00,295200.0967,3238394.535
2910,PC2911,-3.38,10/11/2017 0:00,295197.4768,3238400.075
2911,PC2912,-3.16,10/11/2017 0:00,295180.3356,3238397.447
2912,PC2913,-3.26,10/11/2017 0:00,295183.0076,3238391.935
2913,PC2914,-3.46,10/11/2017 0:00,295186.9892,3238387.017
2914,PC2915,-3.56,10/11/2017 0:00,295191.4571,3238382.282
2915,PC2916,-3.66,10/11/2017 0:00,295194.894,3238377.104
2916,PC2917,-3.86,10/11/2017 0:00,295198.5975,3238372.092
2917,PC2918,-3.96,10/11/2017 0:00,295201.1772,3238366.479
2918,PC2919,-6.06,10/11/2017 0:00,295202.0128,3238360.104
2919,PC2920,-8.56,10/11/2017 0:00,295203.5034,3238354.032
2920,PC2921,-9.56,10/11/2017 0:00,295205.4648,3238348.132
2921,PC2922,-9.06,10/11/2017 0:00,295207.7784,3238342.418
2922,PC2923,-6.86,10/11/2017 0:00,295210.2575,3238336.8
2923,PC2924,-4.16,10/11/2017 0:00,295213.8316,3238331.628
2924,PC2925,-3.76,10/11/2017 0:00,295216.2711,3238326.029
