"","dist_m","rank","station1","transect1","station2","transect2"
"2039",2500.025335,23,"LTI1",1,"LCO15",3
"1929",2501.549363,24,"LTI1",1,"LCO15",2
"1887",2503.740728,25,"LTI1",1,"LCO15",1
"1823",2558.228564,26,"LTI1",1,"LCO14",3
"1774",2560.766351,27,"LTI1",1,"LCO14",2
"1693",2562.394092,28,"LTI1",1,"LCO14",1
"2580",2618.430836,29,"LTI1",1,"LCO17",2
"2507",2622.15924,30,"LTI1",1,"LCO17",1
"2941",2698.406924,31,"LTI1",1,"LCO19",5
"2867",2700.203617,32,"LTI1",1,"LCO19",4
"2780",2702.187632,33,"LTI1",1,"LCO19",3
"2715",2704.051524,34,"LTI1",1,"LCO19",2
"2641",2706.105445,35,"LTI1",1,"LCO19",1
"1621",2738.033155,36,"LTI1",1,"LCO12",5
"1503",2740.527295,37,"LTI1",1,"LCO12",4
"1443",2743.038715,38,"LTI1",1,"LCO12",3
"1410",2744.283091,39,"LTI1",1,"LCO12",2
"1347",2745.666342,40,"LTI1",1,"LCO12",1
"1263",2835.587504,41,"LTI1",1,"LCO11B",3
"1151",2836.818343,42,"LTI1",1,"LCO11B",2
"1092",2838.186412,43,"LTI1",1,"LCO11B",1
"3234",2976.792972,44,"LTI1",1,"LCO20",3
"3192",2978.616301,45,"LTI1",1,"LCO20",2
"3107",2980.644427,46,"LTI1",1,"LCO20",1
"1022",3112.143987,47,"LTI1",1,"LCO10A",5
"960",3113.026707,48,"LTI1",1,"LCO10A",4
"866",3113.608819,49,"LTI1",1,"LCO10A",3
"782",3114.932018,50,"LTI1",1,"LCO10A",2
"760",3115.330004,51,"LTI1",1,"LCO10A",1
"3435",3156.152621,52,"LTI1",1,"LCO21",3
"3365",3159.743417,53,"LTI1",1,"LCO21",2
"3326",3161.188189,54,"LTI1",1,"LCO21",1
"3664",3227.885249,55,"LTI1",1,"LCO21",6
"3604",3229.160884,56,"LTI1",1,"LCO21",5
"4561",3231.367116,57,"LTI1",1,"LCO9C",5
"4514",3232.029327,58,"LTI1",1,"LCO9C",4
"4403",3232.832243,59,"LTI1",1,"LCO9C",3
"4333",3233.816637,60,"LTI1",1,"LCO9C",2
"3509",3233.829674,61,"LTI1",1,"LCO21",4
"4302",3234.471714,62,"LTI1",1,"LCO9C",1
"4228",3306.693665,63,"LTI1",1,"LCO9B",5
"4122",3308.068544,64,"LTI1",1,"LCO9B",4
"4048",3309.233068,65,"LTI1",1,"LCO9B",3
"3993",3310.65994,66,"LTI1",1,"LCO9B",2
"3910",3311.924489,67,"LTI1",1,"LCO9B",1
"3885",3481.05367,68,"LTI1",1,"LCO8A",1
"3817",3707.2063,69,"LTI1",1,"LCO4",1
"3710",3793.159828,70,"LTI1",1,"LCO3",1
"3018",3854.401339,71,"LTI1",1,"LCO2",1
"4667",142.6016719,1,"LTI2",1,"LTI1",1
"4808",147.6620951,2,"LTI2",1,"LTI3",1
"5064",180.4333749,3,"LTI2",1,"LTI6",1
"5035",195.6811183,4,"LTI2",1,"LTI5",2
"4948",204.325787,5,"LTI2",1,"LTI5",1
"4889",238.4256124,6,"LTI2",1,"LTI4",1
"534",809.8138664,7,"LTI2",1,"BTI5",1
"596",812.4886604,8,"LTI2",1,"BTI5",2
"671",934.1568683,9,"LTI2",1,"BTI6",1
"479",996.6002377,10,"LTI2",1,"BTI4",2
"382",1031.024662,11,"LTI2",1,"BTI4",1
"303",1159.560357,12,"LTI2",1,"BTI3",2
"270",1222.691597,13,"LTI2",1,"BTI3",1
"63",1295.778149,14,"LTI2",1,"BTI1",1
"149",1311.287501,15,"LTI2",1,"BTI2",2
"96",1342.16275,16,"LTI2",1,"BTI2",1
"2441",2457.910793,17,"LTI2",1,"LCO16",1
"2410",2535.63525,18,"LTI2",1,"LCO15",8
"2338",2537.614467,19,"LTI2",1,"LCO15",7
"2262",2542.632589,20,"LTI2",1,"LCO15",6
"2186",2562.91551,21,"LTI2",1,"LCO15",5
"2090",2565.150458,22,"LTI2",1,"LCO15",4
"2036",2567.467286,23,"LTI2",1,"LCO15",3
"1974",2568.914884,24,"LTI2",1,"LCO15",2
"1904",2571.081373,25,"LTI2",1,"LCO15",1
"1800",2629.290857,26,"LTI2",1,"LCO14",3
"1711",2631.755626,27,"LTI2",1,"LCO14",2
"1655",2633.330389,28,"LTI2",1,"LCO14",1
"2560",2643.469575,29,"LTI2",1,"LCO17",2
"2486",2647.253268,30,"LTI2",1,"LCO17",1
"2952",2699.335615,31,"LTI2",1,"LCO19",5
"2891",2701.167005,32,"LTI2",1,"LCO19",4
"2812",2703.188781,33,"LTI2",1,"LCO19",3
"2706",2705.067077,34,"LTI2",1,"LCO19",2
"2628",2707.132584,35,"LTI2",1,"LCO19",1
"1632",2822.596452,36,"LTI2",1,"LCO12",5
"1548",2825.032659,37,"LTI2",1,"LCO12",4
"1457",2827.463958,38,"LTI2",1,"LCO12",3
"1419",2828.67115,39,"LTI2",1,"LCO12",2
"1348",2830.015254,40,"LTI2",1,"LCO12",1
"1275",2925.65601,41,"LTI2",1,"LCO11B",3
"1152",2926.859955,42,"LTI2",1,"LCO11B",2
"1127",2928.192885,43,"LTI2",1,"LCO11B",1
"3226",2952.57549,44,"LTI2",1,"LCO20",3
"3174",2954.447764,45,"LTI2",1,"LCO20",2
"3121",2956.502871,46,"LTI2",1,"LCO20",1
"3446",3118.099176,47,"LTI2",1,"LCO21",3
"3353",3121.792676,48,"LTI2",1,"LCO21",2
"3285",3123.281626,49,"LTI2",1,"LCO21",1
"3659",3185.117641,50,"LTI2",1,"LCO21",6
"3553",3186.434163,51,"LTI2",1,"LCO21",5
"3542",3191.256103,52,"LTI2",1,"LCO21",4
"999",3215.421884,53,"LTI2",1,"LCO10A",5
"924",3216.219132,54,"LTI2",1,"LCO10A",4
"855",3216.755423,55,"LTI2",1,"LCO10A",3
"812",3217.99693,56,"LTI2",1,"LCO10A",2
"737",3218.343905,57,"LTI2",1,"LCO10A",1
"4580",3336.47054,58,"LTI2",1,"LCO9C",5
"4507",3337.0931,59,"LTI2",1,"LCO9C",4
"4437",3337.857897,60,"LTI2",1,"LCO9C",3
"4358",3338.804108,61,"LTI2",1,"LCO9C",2
"4271",3339.42618,62,"LTI2",1,"LCO9C",1
"4240",3414.06278,63,"LTI2",1,"LCO9B",5
"4143",3415.398104,64,"LTI2",1,"LCO9B",4
"4058",3416.520948,65,"LTI2",1,"LCO9B",3
"4001",3417.907601,66,"LTI2",1,"LCO9B",2
"3914",3419.128003,67,"LTI2",1,"LCO9B",1
"3903",3593.011887,68,"LTI2",1,"LCO8A",1
"3806",3820.882031,69,"LTI2",1,"LCO4",1
"3736",3909.175652,70,"LTI2",1,"LCO3",1
"2998",3971.994183,71,"LTI2",1,"LCO2",1
"4869",143.0681224,1,"LTI3",1,"LTI4",1
"4728",147.6620951,2,"LTI3",1,"LTI2",1
"5037",158.4889234,3,"LTI3",1,"LTI5",2
"5094",163.7030462,4,"LTI3",1,"LTI6",1
"4944",166.9904874,5,"LTI3",1,"LTI5",1
"4674",215.7122826,6,"LTI3",1,"LTI1",1
"526",796.308091,7,"LTI3",1,"BTI5",1
"599",802.8544233,8,"LTI3",1,"BTI5",2
"675",920.8777212,9,"LTI3",1,"BTI6",1
"485",1034.484449,10,"LTI3",1,"BTI4",2
"418",1048.968061,11,"LTI3",1,"BTI4",1
"308",1144.276149,12,"LTI3",1,"BTI3",2
"221",1211.303139,13,"LTI3",1,"BTI3",1
"202",1297.830355,14,"LTI3",1,"BTI2",2
"5",1304.558464,15,"LTI3",1,"BTI1",1
"114",1327.362486,16,"LTI3",1,"BTI2",1
"2418",2598.794716,17,"LTI3",1,"LCO16",1
"2401",2672.68953,18,"LTI3",1,"LCO15",8
"2281",2674.692312,19,"LTI3",1,"LCO15",7
"2269",2679.77345,20,"LTI3",1,"LCO15",6
"2166",2698.81138,21,"LTI3",1,"LCO15",5
"2094",2701.051921,22,"LTI3",1,"LCO15",4
"2004",2703.376844,23,"LTI3",1,"LCO15",3
"1985",2704.858631,24,"LTI3",1,"LCO15",2
"1855",2707.036749,25,"LTI3",1,"LCO15",1
"1785",2763.553111,26,"LTI3",1,"LCO14",3
"1709",2766.053484,27,"LTI3",1,"LCO14",2
"1650",2767.653985,28,"LTI3",1,"LCO14",1
"2586",2790.451917,29,"LTI3",1,"LCO17",2
"2493",2794.230674,30,"LTI3",1,"LCO17",1
"2947",2846.63939,31,"LTI3",1,"LCO19",5
"2860",2848.47302,32,"LTI3",1,"LCO19",4
"2787",2850.497225,33,"LTI3",1,"LCO19",3
"2709",2852.37633,34,"LTI3",1,"LCO19",2
"2649",2854.44243,35,"LTI3",1,"LCO19",1
"1599",2949.433613,36,"LTI3",1,"LCO12",5
"1526",2951.90704,37,"LTI3",1,"LCO12",4
"1484",2954.389558,38,"LTI3",1,"LCO12",3
"1357",2955.620509,39,"LTI3",1,"LCO12",2
"1301",2956.989621,40,"LTI3",1,"LCO12",1
"1228",3048.812522,41,"LTI3",1,"LCO11B",3
"1176",3050.035757,42,"LTI3",1,"LCO11B",2
"1088",3051.39384,43,"LTI3",1,"LCO11B",1
"3229",3095.814065,44,"LTI3",1,"LCO20",3
"3156",3097.697926,45,"LTI3",1,"LCO20",2
"3071",3099.759057,46,"LTI3",1,"LCO20",1
"3432",3257.073969,47,"LTI3",1,"LCO21",3
"3371",3260.80243,48,"LTI3",1,"LCO21",2
"3288",3262.306443,49,"LTI3",1,"LCO21",1
"3631",3322.28399,50,"LTI3",1,"LCO21",6
"3562",3323.616051,51,"LTI3",1,"LCO21",5
"1027",3327.778989,52,"LTI3",1,"LCO10A",5
"3535",3328.496146,53,"LTI3",1,"LCO21",4
"952",3328.656723,54,"LTI3",1,"LCO10A",4
"891",3329.236103,55,"LTI3",1,"LCO10A",3
"792",3330.554331,56,"LTI3",1,"LCO10A",2
"755",3330.949132,57,"LTI3",1,"LCO10A",1
"4573",3447.07284,58,"LTI3",1,"LCO9C",5
"4488",3447.734358,59,"LTI3",1,"LCO9C",4
"4416",3448.536575,60,"LTI3",1,"LCO9C",3
"4398",3449.520241,61,"LTI3",1,"LCO9C",2
"4307",3450.17466,62,"LTI3",1,"LCO9C",1
"4247",3522.37844,63,"LTI3",1,"LCO9B",5
"4165",3523.754711,64,"LTI3",1,"LCO9B",4
"4111",3524.920664,65,"LTI3",1,"LCO9B",3
"4039",3526.348873,66,"LTI3",1,"LCO9B",2
"3971",3527.614851,67,"LTI3",1,"LCO9B",1
"3889",3696.291676,68,"LTI3",1,"LCO8A",1
"3794",3922.109844,69,"LTI3",1,"LCO4",1
"3738",4007.465312,70,"LTI3",1,"LCO3",1
"3005",4068.193263,71,"LTI3",1,"LCO2",1
"4974",81.4616408,1,"LTI4",1,"LTI5",2
"4903",82.12208084,2,"LTI4",1,"LTI5",1
"5056",105.6222804,3,"LTI4",1,"LTI6",1
"4760",143.0681224,4,"LTI4",1,"LTI3",1
"4622",212.0192331,5,"LTI4",1,"LTI1",1
"4690",238.4256124,6,"LTI4",1,"LTI2",1
"559",663.8858457,7,"LTI4",1,"BTI5",1
"604",671.9955743,8,"LTI4",1,"BTI5",2
"699",787.5453699,9,"LTI4",1,"BTI6",1
"457",927.7433222,10,"LTI4",1,"BTI4",2
"377",929.5244454,11,"LTI4",1,"BTI4",1
"338",1009.095491,12,"LTI4",1,"BTI3",2
"265",1077.249275,13,"LTI4",1,"BTI3",1
"192",1162.768498,14,"LTI4",1,"BTI2",2
"29",1178.663236,15,"LTI4",1,"BTI1",1
"72",1191.767692,16,"LTI4",1,"BTI2",1
"2475",2610.803268,17,"LTI4",1,"LCO16",1
"2382",2673.834193,18,"LTI4",1,"LCO15",8
"2339",2675.89273,19,"LTI4",1,"LCO15",7
"2225",2681.123868,20,"LTI4",1,"LCO15",6
"2159",2697.039892,21,"LTI4",1,"LCO15",5
"2073",2699.289483,22,"LTI4",1,"LCO15",4
"2044",2701.629345,23,"LTI4",1,"LCO15",3
"1978",2703.190825,24,"LTI4",1,"LCO15",2
"1899",2705.392768,25,"LTI4",1,"LCO15",1
"1825",2757.832462,26,"LTI4",1,"LCO14",3
"1758",2760.408901,27,"LTI4",1,"LCO14",2
"1701",2762.064858,28,"LTI4",1,"LCO14",1
"2557",2830.440824,29,"LTI4",1,"LCO17",2
"2541",2834.168383,30,"LTI4",1,"LCO17",1
"2981",2907.915694,31,"LTI4",1,"LCO19",5
"2909",2909.720439,32,"LTI4",1,"LCO19",4
"2831",2911.71321,33,"LTI4",1,"LCO19",3
"2753",2913.580701,34,"LTI4",1,"LCO19",2
"2686",2915.637647,35,"LTI4",1,"LCO19",1
"1564",2928.283154,36,"LTI4",1,"LCO12",5
"1528",2930.820564,37,"LTI4",1,"LCO12",4
"1465",2933.392881,38,"LTI4",1,"LCO12",3
"1406",2934.665388,39,"LTI4",1,"LCO12",2
"1320",2936.078141,40,"LTI4",1,"LCO12",1
"1222",3020.998295,41,"LTI4",1,"LCO11B",3
"1202",3022.252154,42,"LTI4",1,"LCO11B",2
"1129",3023.650594,43,"LTI4",1,"LCO11B",1
"3233",3177.832983,44,"LTI4",1,"LCO20",3
"3148",3179.679422,45,"LTI4",1,"LCO20",2
"3065",3181.720562,46,"LTI4",1,"LCO20",1
"1003",3282.922611,47,"LTI4",1,"LCO10A",5
"972",3283.912076,48,"LTI4",1,"LCO10A",4
"872",3284.551172,49,"LTI4",1,"LCO10A",3
"793",3285.975412,50,"LTI4",1,"LCO10A",2
"734",3286.436978,51,"LTI4",1,"LCO10A",1
"3431",3349.86939,52,"LTI4",1,"LCO21",3
"3366",3353.523095,53,"LTI4",1,"LCO21",2
"3284",3354.994869,54,"LTI4",1,"LCO21",1
"4559",3399.620148,55,"LTI4",1,"LCO9C",5
"4482",3400.33403,56,"LTI4",1,"LCO9C",4
"4422",3401.186351,57,"LTI4",1,"LCO9C",3
"4348",3402.21995,58,"LTI4",1,"LCO9C",2
"4272",3402.917781,59,"LTI4",1,"LCO9C",1
"3636",3418.644252,60,"LTI4",1,"LCO21",6
"3566",3419.946986,61,"LTI4",1,"LCO21",5
"3519",3424.717097,62,"LTI4",1,"LCO21",4
"4218",3471.753248,63,"LTI4",1,"LCO9B",5
"4158",3473.181901,64,"LTI4",1,"LCO9B",4
"4110",3474.403402,65,"LTI4",1,"LCO9B",3
"4016",3475.884801,66,"LTI4",1,"LCO9B",2
"3956",3477.209539,67,"LTI4",1,"LCO9B",1
"3880",3639.022608,68,"LTI4",1,"LCO8A",1
"3821",3862.096523,69,"LTI4",1,"LCO4",1
"3714",3943.901588,70,"LTI4",1,"LCO3",1
"2995",4002.181807,71,"LTI4",1,"LCO2",1
"5017",9.33865151,1,"LTI5",1,"LTI5",2
"5071",29.34709992,2,"LTI5",1,"LTI6",1
"4874",82.12208084,3,"LTI5",1,"LTI4",1
"4651",137.5807374,4,"LTI5",1,"LTI1",1
"4801",166.9904874,5,"LTI5",1,"LTI3",1
"4740",204.325787,6,"LTI5",1,"LTI2",1
"520",632.0526828,7,"LTI5",1,"BTI5",1
"608",637.7906962,8,"LTI5",1,"BTI5",2
"655",756.8954974,9,"LTI5",1,"BTI6",1
"446",870.2738156,10,"LTI5",1,"BTI4",2
"371",882.0688311,11,"LTI5",1,"BTI4",1
"315",981.2301801,12,"LTI5",1,"BTI3",2
"255",1047.377477,13,"LTI5",1,"BTI3",1
"167",1134.520123,14,"LTI5",1,"BTI2",2
"2",1137.76708,15,"LTI5",1,"BTI1",1
"94",1164.439143,16,"LTI5",1,"BTI2",1
"2440",2529.510976,17,"LTI5",1,"LCO16",1
"2360",2591.882417,18,"LTI5",1,"LCO15",8
"2342",2593.942937,19,"LTI5",1,"LCO15",7
